state,year,quarter,pincode,txn_count,txn_amount
arunachal-pradesh,2018,1,765429,19618,15355556.36
arunachal-pradesh,2018,1,716068,13163,10303252.81
arunachal-pradesh,2018,1,751021,11072,8666583.22
arunachal-pradesh,2018,1,726220,10218,7998464.81
arunachal-pradesh,2018,1,796754,7914,6194621.46
arunachal-pradesh,2018,1,760481,7059,5525915.07
arunachal-pradesh,2018,1,790741,6266,4905212.93
arunachal-pradesh,2018,2,777436,92760,73919623.04
arunachal-pradesh,2018,2,730643,45762,36467853.33
arunachal-pradesh,2018,2,779310,30786,24533614.38
arunachal-pradesh,2018,2,755854,21561,17181917.81
arunachal-pradesh,2018,2,780048,18147,14461176.31
arunachal-pradesh,2018,2,754928,14133,11262442.29
arunachal-pradesh,2018,2,760116,11316,9017624.26
arunachal-pradesh,2018,2,760805,10153,8091006.34
arunachal-pradesh,2018,2,770265,9356,7456069.13
arunachal-pradesh,2018,2,798258,8602,6855618.3
arunachal-pradesh,2018,3,712802,106668,83335295.12
arunachal-pradesh,2018,3,736009,49228,38459917.57
arunachal-pradesh,2018,3,742137,33796,26404057.64
arunachal-pradesh,2018,3,794798,24284,18972569.52
arunachal-pradesh,2018,3,711134,19447,15193765.13
arunachal-pradesh,2018,3,712177,14840,11594183.09
arunachal-pradesh,2018,3,755772,14660,11453663.68
arunachal-pradesh,2018,3,750119,11526,9005296.02
arunachal-pradesh,2018,3,769572,11158,8717503.96
arunachal-pradesh,2018,3,711215,9552,7463125.15
arunachal-pradesh,2018,4,754535,122832,99319921.06
arunachal-pradesh,2018,4,796782,69667,56331476.32
arunachal-pradesh,2018,4,751979,38791,31366382.61
arunachal-pradesh,2018,4,724433,31595,25547667.96
arunachal-pradesh,2018,4,717888,24255,19612238.18
arunachal-pradesh,2018,4,792407,21683,17533196.89
arunachal-pradesh,2018,4,742979,18476,14939693.61
arunachal-pradesh,2018,4,738094,14007,11326186.65
arunachal-pradesh,2018,4,720215,13817,11172544.84
arunachal-pradesh,2018,4,735575,10871,8790461.72
arunachal-pradesh,2019,1,769053,106171,84413270.19
arunachal-pradesh,2019,1,749037,49794,39590125.12
arunachal-pradesh,2019,1,777364,34452,27392116.46
arunachal-pradesh,2019,1,715985,27831,22127863.89
arunachal-pradesh,2019,1,745931,21763,17303425.48
arunachal-pradesh,2019,1,783000,17759,14120076.36
arunachal-pradesh,2019,1,749966,13648,10851719.29
arunachal-pradesh,2019,1,718541,12673,10075903.29
arunachal-pradesh,2019,1,789832,11958,9508130.67
arunachal-pradesh,2019,1,794677,8981,7141087.15
arunachal-pradesh,2019,2,725166,120849,97800900.94
arunachal-pradesh,2019,2,717627,58190,47092096.56
arunachal-pradesh,2019,2,746006,39142,31676995.88
arunachal-pradesh,2019,2,768521,31967,25870614.16
arunachal-pradesh,2019,2,778724,22080,17869220.4
arunachal-pradesh,2019,2,724413,18857,15260973.37
arunachal-pradesh,2019,2,715588,15865,12839183.15
arunachal-pradesh,2019,2,781651,15205,12305602.72
arunachal-pradesh,2019,2,789902,12007,9717689.27
arunachal-pradesh,2019,2,778712,10847,8778873.4
arunachal-pradesh,2019,3,755154,121616,97951735.54
arunachal-pradesh,2019,3,778844,69679,56121312.69
arunachal-pradesh,2019,3,766786,39194,31568131.21
arunachal-pradesh,2019,3,727755,34191,27538659.37
arunachal-pradesh,2019,3,774863,26087,21011519.28
arunachal-pradesh,2019,3,770077,21200,17075144.7
arunachal-pradesh,2019,3,765253,17569,14150729.96
arunachal-pradesh,2019,3,755702,15267,12297088.2
arunachal-pradesh,2019,3,732505,13693,11029293.67
arunachal-pradesh,2019,3,724662,12333,9933587.77
arunachal-pradesh,2019,4,754533,164884,132334439.88
arunachal-pradesh,2019,4,747132,80883,64916135.6
arunachal-pradesh,2019,4,748149,51136,41041570.87
arunachal-pradesh,2019,4,743053,33874,27187344.49
arunachal-pradesh,2019,4,784419,29790,23909665.53
arunachal-pradesh,2019,4,725900,23875,19162420.2
arunachal-pradesh,2019,4,748325,21265,17067443.3
arunachal-pradesh,2019,4,765384,18067,14500649.94
arunachal-pradesh,2019,4,757015,15706,12606067.7
arunachal-pradesh,2019,4,760726,14639,11749390.94
arunachal-pradesh,2020,1,721169,140548,115841541.06
arunachal-pradesh,2020,1,723392,61964,51071758.95
arunachal-pradesh,2020,1,711798,39743,32757177.64
arunachal-pradesh,2020,1,762718,31257,25762986.59
arunachal-pradesh,2020,1,773241,25179,20753450.32
arunachal-pradesh,2020,1,750781,21043,17344115.91
arunachal-pradesh,2020,1,772696,17816,14684573.01
arunachal-pradesh,2020,1,725252,15012,12373074.13
arunachal-pradesh,2020,1,750994,12856,10596607.63
arunachal-pradesh,2020,1,738596,12510,10311617.58
arunachal-pradesh,2020,2,713943,140675,115272095.94
arunachal-pradesh,2020,2,763025,79980,65538016.48
arunachal-pradesh,2020,2,784374,49967,40944739.52
arunachal-pradesh,2020,2,769845,39278,32185571.45
arunachal-pradesh,2020,2,795322,30618,25089239.65
arunachal-pradesh,2020,2,764279,25309,20739165.1
arunachal-pradesh,2020,2,773517,21210,17380716.5
arunachal-pradesh,2020,2,764507,17445,14294909.37
arunachal-pradesh,2020,2,713974,14412,11810034.1
arunachal-pradesh,2020,2,757214,13356,10944939.13
arunachal-pradesh,2020,3,711072,151535,125541501.81
arunachal-pradesh,2020,3,711146,81815,67781199.12
arunachal-pradesh,2020,3,726733,52082,43148192.3
arunachal-pradesh,2020,3,729403,37193,30813189.54
arunachal-pradesh,2020,3,717152,28077,23261157.73
arunachal-pradesh,2020,3,753094,24367,20187963.8
arunachal-pradesh,2020,3,777998,22499,18640034.99
arunachal-pradesh,2020,3,715264,18095,14991069.88
arunachal-pradesh,2020,3,771588,16595,13749081.04
arunachal-pradesh,2020,3,799150,13848,11473103.13
arunachal-pradesh,2020,4,723939,170936,139276302.43
arunachal-pradesh,2020,4,763023,82559,67267985.27
arunachal-pradesh,2020,4,762339,60930,49645263.77
arunachal-pradesh,2020,4,760777,47535,38731538.98
arunachal-pradesh,2020,4,768265,33269,27107874.31
arunachal-pradesh,2020,4,759234,28501,23222254.45
arunachal-pradesh,2020,4,744328,25671,20916918.0
arunachal-pradesh,2020,4,762391,22405,18255464.33
arunachal-pradesh,2020,4,726941,17941,14618851.68
arunachal-pradesh,2020,4,788068,17725,14442672.87
arunachal-pradesh,2021,1,725013,152934,125831568.17
arunachal-pradesh,2021,1,797109,63379,52147348.91
arunachal-pradesh,2021,1,730653,46837,38536471.09
arunachal-pradesh,2021,1,747461,35525,29229305.15
arunachal-pradesh,2021,1,721570,29169,24000069.6
arunachal-pradesh,2021,1,759854,21348,17565051.63
arunachal-pradesh,2021,1,799747,20516,16880471.26
arunachal-pradesh,2021,1,739095,15138,12455252.98
arunachal-pradesh,2021,1,779538,14047,11558017.49
arunachal-pradesh,2021,1,738366,12695,10445338.01
arunachal-pradesh,2021,2,778386,170956,141661964.77
arunachal-pradesh,2021,2,723841,81887,67855849.59
arunachal-pradesh,2021,2,766919,50578,41911348.72
arunachal-pradesh,2021,2,757229,36766,30466041.17
arunachal-pradesh,2021,2,720132,33062,27397334.09
arunachal-pradesh,2021,2,718433,26522,21977876.86
arunachal-pradesh,2021,2,761694,22193,18390211.72
arunachal-pradesh,2021,2,765871,19127,15849823.0
arunachal-pradesh,2021,2,711471,17362,14387032.29
arunachal-pradesh,2021,2,720766,14650,12140113.84
arunachal-pradesh,2021,3,771076,197793,161070499.61
arunachal-pradesh,2021,3,719253,81330,66230649.4
arunachal-pradesh,2021,3,755065,53206,43328189.9
arunachal-pradesh,2021,3,767010,41664,33928691.78
arunachal-pradesh,2021,3,722796,35479,28892396.63
arunachal-pradesh,2021,3,771214,28837,23483099.81
arunachal-pradesh,2021,3,718384,25443,20719243.98
arunachal-pradesh,2021,3,746587,20148,16407232.49
arunachal-pradesh,2021,3,728779,18324,14922245.04
arunachal-pradesh,2021,3,795826,15579,12687149.21
arunachal-pradesh,2021,4,788166,197969,162775825.48
arunachal-pradesh,2021,4,736593,96555,79390591.62
arunachal-pradesh,2021,4,772128,67165,55225537.41
arunachal-pradesh,2021,4,750028,48974,40268529.81
arunachal-pradesh,2021,4,743417,40772,33523995.52
arunachal-pradesh,2021,4,739047,32522,26740838.35
arunachal-pradesh,2021,4,732989,29440,24206976.5
arunachal-pradesh,2021,4,796131,26128,21483323.85
arunachal-pradesh,2021,4,739550,19722,16216788.91
arunachal-pradesh,2021,4,734799,18103,14884970.42
arunachal-pradesh,2022,1,768536,167298,139340221.52
arunachal-pradesh,2022,1,714498,83692,69706388.58
arunachal-pradesh,2022,1,764140,51947,43266220.63
arunachal-pradesh,2022,1,776135,40922,34083310.07
arunachal-pradesh,2022,1,786483,30659,25536128.4
arunachal-pradesh,2022,1,717243,28039,23353891.07
arunachal-pradesh,2022,1,738333,22549,18781334.83
arunachal-pradesh,2022,1,758242,18771,15634806.48
arunachal-pradesh,2022,1,750905,17235,14354998.52
arunachal-pradesh,2022,1,740208,14103,11746557.84
arunachal-pradesh,2022,2,762988,181982,150556841.99
arunachal-pradesh,2022,2,743334,92780,76758984.65
arunachal-pradesh,2022,2,730836,58824,48666219.36
arunachal-pradesh,2022,2,724737,38164,31574146.32
arunachal-pradesh,2022,2,794436,31027,25669543.26
arunachal-pradesh,2022,2,759778,25241,20882953.92
arunachal-pradesh,2022,2,799471,25006,20687897.51
arunachal-pradesh,2022,2,717729,19965,16517818.38
arunachal-pradesh,2022,2,756256,18896,15633167.15
arunachal-pradesh,2022,2,719824,17512,14488741.87
arunachal-pradesh,2022,3,756507,211971,178958094.54
arunachal-pradesh,2022,3,795219,101016,85283578.37
arunachal-pradesh,2022,3,759982,60890,51407367.81
arunachal-pradesh,2022,3,768571,42817,36149103.87
arunachal-pradesh,2022,3,722729,38614,32600057.28
arunachal-pradesh,2022,3,769087,30760,25970066.8
arunachal-pradesh,2022,3,770813,24852,20981933.51
arunachal-pradesh,2022,3,773470,20228,17078096.69
arunachal-pradesh,2022,3,776146,18706,15792870.37
arunachal-pradesh,2022,3,735862,18695,15783790.42
arunachal-pradesh,2022,4,770540,242624,205400952.65
arunachal-pradesh,2022,4,766765,115274,97589310.75
arunachal-pradesh,2022,4,769779,74597,63153129.13
arunachal-pradesh,2022,4,783932,52610,44538898.48
arunachal-pradesh,2022,4,777266,45945,38896966.82
arunachal-pradesh,2022,4,737572,32147,27215050.07
arunachal-pradesh,2022,4,797767,28143,23825474.91
arunachal-pradesh,2022,4,739516,25526,21610187.82
arunachal-pradesh,2022,4,753744,22936,19417644.72
arunachal-pradesh,2022,4,749417,21072,17839992.63
arunachal-pradesh,2023,1,724301,186772,158613186.43
arunachal-pradesh,2023,1,717964,98534,83679004.67
arunachal-pradesh,2023,1,796776,65065,55256118.78
arunachal-pradesh,2023,1,738879,42579,36159990.94
arunachal-pradesh,2023,1,737213,35331,30004558.21
arunachal-pradesh,2023,1,776609,30109,25569699.76
arunachal-pradesh,2023,1,787203,27608,23446189.78
arunachal-pradesh,2023,1,792059,23502,19959351.39
arunachal-pradesh,2023,1,762264,19860,16865942.38
arunachal-pradesh,2023,1,783735,19126,16243266.37
arunachal-pradesh,2023,2,783520,220021,184167284.15
arunachal-pradesh,2023,2,721065,100198,83870307.23
arunachal-pradesh,2023,2,737098,70557,59060050.46
arunachal-pradesh,2023,2,741414,46997,39339193.33
arunachal-pradesh,2023,2,767343,41171,34461930.7
arunachal-pradesh,2023,2,712908,30827,25804160.21
arunachal-pradesh,2023,2,730548,24545,20546017.43
arunachal-pradesh,2023,2,778160,23315,19515677.15
arunachal-pradesh,2023,2,766999,19659,16456163.77
arunachal-pradesh,2023,2,734134,16823,14082379.41
arunachal-pradesh,2023,3,782252,223115,188899226.02
arunachal-pradesh,2023,3,745259,102824,87055567.31
arunachal-pradesh,2023,3,735506,68353,57870779.62
arunachal-pradesh,2023,3,792864,45155,38230826.65
arunachal-pradesh,2023,3,714933,40796,34539973.11
arunachal-pradesh,2023,3,769461,34319,29056555.06
arunachal-pradesh,2023,3,710974,27726,23474526.86
arunachal-pradesh,2023,3,776721,22158,18760591.45
arunachal-pradesh,2023,3,746377,21987,18615561.68
arunachal-pradesh,2023,3,749085,16606,14060121.32
arunachal-pradesh,2023,4,766579,245828,212679890.39
arunachal-pradesh,2023,4,766335,118334,102377772.54
arunachal-pradesh,2023,4,748400,81291,70330063.46
arunachal-pradesh,2023,4,782842,53237,46058883.19
arunachal-pradesh,2023,4,768295,47513,41106407.65
arunachal-pradesh,2023,4,713702,39213,33926109.38
arunachal-pradesh,2023,4,756116,34216,29602326.03
arunachal-pradesh,2023,4,798535,26340,22788297.93
arunachal-pradesh,2023,4,713481,23125,20007340.95
arunachal-pradesh,2023,4,787176,19689,17034700.83
assam,2018,1,791552,788719,619596737.37
assam,2018,1,721497,351264,275943848.77
assam,2018,1,767764,251018,197193812.18
assam,2018,1,770064,165850,130287907.01
assam,2018,1,769172,140472,110351263.1
assam,2018,1,741957,123087,96694561.1
assam,2018,1,774584,93105,73141212.36
assam,2018,1,797653,88430,69468626.01
assam,2018,1,774572,70489,55374510.41
assam,2018,1,746390,66423,52180683.41
assam,2018,2,732982,1010829,804420093.88
assam,2018,2,723993,402601,320391589.11
assam,2018,2,797191,310661,247225112.38
assam,2018,2,776692,194659,154910640.51
assam,2018,2,721031,163068,129770549.32
assam,2018,2,790711,138854,110501022.32
assam,2018,2,728575,114394,91035560.53
assam,2018,2,778827,110682,88081225.08
assam,2018,2,719269,91470,72792071.34
assam,2018,2,737916,84935,67591504.09
assam,2018,3,755250,987452,790937185.66
assam,2018,3,769704,539939,432484636.94
assam,2018,3,782131,348391,279057522.79
assam,2018,3,718290,238220,190811326.02
assam,2018,3,751243,220136,176326847.03
assam,2018,3,798450,158757,127162539.02
assam,2018,3,747451,153517,122965885.1
assam,2018,3,755172,110585,88577212.97
assam,2018,3,786784,104474,83682987.88
assam,2018,3,732807,103692,83055994.92
assam,2018,4,750996,1240396,992473693.13
assam,2018,4,772101,632392,505993759.69
assam,2018,4,712018,386889,309560349.64
assam,2018,4,719538,322610,258128738.98
assam,2018,4,740475,263508,210840350.28
assam,2018,4,721870,203367,162719305.7
assam,2018,4,758551,185629,148526627.52
assam,2018,4,772772,133209,106584205.44
assam,2018,4,731730,129111,103305395.49
assam,2018,4,797154,107507,86019336.84
assam,2019,1,741641,1107012,885471690.59
assam,2019,1,748766,523714,418906666.2
assam,2019,1,747032,360207,288121009.93
assam,2019,1,769738,246951,197530748.19
assam,2019,1,717217,202543,162009719.43
assam,2019,1,769918,176680,141322303.58
assam,2019,1,793230,152717,122155101.96
assam,2019,1,729578,119231,95370604.21
assam,2019,1,751289,113289,90617199.02
assam,2019,1,799701,96025,76808522.47
assam,2019,2,745839,1243237,995517164.49
assam,2019,2,785524,551409,441539263.63
assam,2019,2,798680,388577,311151716.0
assam,2019,2,730054,263091,210669213.45
assam,2019,2,731862,221284,177192611.86
assam,2019,2,786693,178425,142873557.75
assam,2019,2,762778,145211,116277265.14
assam,2019,2,773764,140670,112641414.94
assam,2019,2,786603,112966,90457532.12
assam,2019,2,724618,108846,87158501.33
assam,2019,3,711439,1301579,1042672194.44
assam,2019,3,769960,712769,570986562.01
assam,2019,3,795257,456409,365621350.41
assam,2019,3,777020,299621,240021498.17
assam,2019,3,726916,274778,220120162.91
assam,2019,3,725933,228035,182675153.23
assam,2019,3,791018,186873,149700965.11
assam,2019,3,765800,163355,130861465.85
assam,2019,3,776817,143352,114837099.11
assam,2019,3,737514,118701,95089781.95
assam,2019,4,727177,1536203,1252536795.88
assam,2019,4,769819,756864,617105718.36
assam,2019,4,752014,498312,406296653.85
assam,2019,4,729940,367597,299718793.69
assam,2019,4,716355,303288,247284766.07
assam,2019,4,737758,263022,214454262.54
assam,2019,4,713298,214376,174791172.1
assam,2019,4,717117,202865,165405169.99
assam,2019,4,712063,170786,139249756.21
assam,2019,4,786752,153522,125173931.76
assam,2020,1,743301,1266754,1035361381.23
assam,2020,1,782788,653603,534212109.25
assam,2020,1,787350,464508,379658401.47
assam,2020,1,730462,312432,255361253.8
assam,2020,1,753913,236938,193657619.63
assam,2020,1,781575,191682,156668917.08
assam,2020,1,767854,190879,156012391.89
assam,2020,1,726728,141414,115582627.23
assam,2020,1,749477,129670,105983716.73
assam,2020,1,772003,117570,96094376.11
assam,2020,2,713952,1601971,1298126854.2
assam,2020,2,716052,691131,560045254.84
assam,2020,2,786641,526189,426387998.06
assam,2020,2,797442,357526,289715043.54
assam,2020,2,775840,298841,242160382.97
assam,2020,2,760685,231237,187379156.32
assam,2020,2,797249,189514,153569756.73
assam,2020,2,775568,174340,141273365.56
assam,2020,2,729660,137724,111602670.41
assam,2020,2,742437,134087,108655625.06
assam,2020,3,784886,1628075,1325868240.97
assam,2020,3,742982,758755,617913248.15
assam,2020,3,716733,521652,424822240.45
assam,2020,3,746670,400195,325910476.03
assam,2020,3,719061,265995,216620948.21
assam,2020,3,718090,231088,188193355.15
assam,2020,3,739212,206908,168501833.64
assam,2020,3,775306,182109,148306292.68
assam,2020,3,760428,164160,133688661.5
assam,2020,3,748593,129688,105615399.0
assam,2020,4,768178,1857200,1515483375.82
assam,2020,4,712709,844453,689077594.15
assam,2020,4,742513,593653,484423630.76
assam,2020,4,721673,449635,366904123.03
assam,2020,4,736289,350547,286048423.35
assam,2020,4,729052,305850,249574852.76
assam,2020,4,740503,215056,175486577.26
assam,2020,4,731499,197024,160772606.77
assam,2020,4,735189,184264,150360218.19
assam,2020,4,789076,148661,121308580.34
assam,2021,1,737095,1509620,1229390998.4
assam,2021,1,758637,698119,568527865.74
assam,2021,1,742621,445382,362706458.33
assam,2021,1,759227,340327,277152572.56
assam,2021,1,785134,301293,245364597.58
assam,2021,1,735704,257838,209976516.63
assam,2021,1,755224,182823,148885748.83
assam,2021,1,782863,169932,138387656.62
assam,2021,1,772418,160791,130944147.79
assam,2021,1,767570,144351,117555832.48
assam,2021,2,769680,1659940,1375638565.25
assam,2021,2,711223,849506,704009325.41
assam,2021,2,773695,499697,414113025.56
assam,2021,2,795029,355244,294401090.28
assam,2021,2,776273,321798,266683102.95
assam,2021,2,712555,251726,208612673.28
assam,2021,2,793833,199267,165138613.14
assam,2021,2,744857,194389,161095681.5
assam,2021,2,765997,175304,145280001.97
assam,2021,2,759281,158768,131575968.41
assam,2021,3,747838,1658953,1394334990.7
assam,2021,3,774087,952515,800580113.79
assam,2021,3,795223,561921,472289397.42
assam,2021,3,716222,436662,367011049.13
assam,2021,3,784578,303498,255087723.65
assam,2021,3,732916,271742,228397442.59
assam,2021,3,730681,246744,207386229.15
assam,2021,3,730819,186827,157026833.15
assam,2021,3,753714,169296,142292431.65
assam,2021,3,797635,144405,121371184.33
assam,2021,4,717310,1954648,1641167151.84
assam,2021,4,712428,947276,795355355.5
assam,2021,4,751301,702096,589496477.31
assam,2021,4,729561,510892,428956829.99
assam,2021,4,759162,362923,304718745.35
assam,2021,4,730037,293843,246717692.35
assam,2021,4,736081,260522,218740443.87
assam,2021,4,794457,225171,189059413.45
assam,2021,4,747761,197180,165557024.69
assam,2021,4,729418,177742,149236799.13
assam,2022,1,732477,1645500,1374943667.88
assam,2022,1,739139,801004,669301394.52
