state,year,quarter,district,txn_count,txn_amount
arunachal-pradesh,2023,2,Arunachal Pradesh District 5,49829,41709619.77
arunachal-pradesh,2023,3,Arunachal Pradesh District 1,281919,238684853.72
arunachal-pradesh,2023,3,Arunachal Pradesh District 2,125732,106450535.35
arunachal-pradesh,2023,3,Arunachal Pradesh District 3,81469,68975935.04
arunachal-pradesh,2023,3,Arunachal Pradesh District 4,63345,53630600.16
arunachal-pradesh,2023,3,Arunachal Pradesh District 5,50578,42821804.8
arunachal-pradesh,2023,4,Arunachal Pradesh District 1,322005,278584456.52
arunachal-pradesh,2023,4,Arunachal Pradesh District 2,143610,124245271.86
arunachal-pradesh,2023,4,Arunachal Pradesh District 3,93054,80506253.65
arunachal-pradesh,2023,4,Arunachal Pradesh District 4,72352,62595725.57
arunachal-pradesh,2023,4,Arunachal Pradesh District 5,57770,49980084.75
assam,2018,1,Assam District 1,1067892,838908117.46
assam,2018,1,Assam District 2,417961,328339124.38
assam,2018,1,Assam District 3,298678,234633711.55
assam,2018,1,Assam District 4,186141,146228123.48
assam,2018,1,Assam District 5,168188,132124084.85
assam,2018,2,Assam District 1,1309193,1041858866.4
assam,2018,2,Assam District 2,512403,407771746.15
assam,2018,2,Assam District 3,366167,291396885.6
assam,2018,2,Assam District 4,228202,181603996.66
assam,2018,2,Assam District 5,206191,164087873.75
assam,2018,3,Assam District 1,1480451,1185822868.35
assam,2018,3,Assam District 2,579431,464117624.04
assam,2018,3,Assam District 3,414066,331662091.53
assam,2018,3,Assam District 4,258054,206698027.12
assam,2018,3,Assam District 5,233164,186761527.29
assam,2018,4,Assam District 1,1799718,1440001531.25
assam,2018,4,Assam District 2,704389,563600270.44
assam,2018,4,Assam District 3,503362,402753170.31
assam,2018,4,Assam District 4,313704,251003318.88
assam,2018,4,Assam District 5,283447,226793471.82
assam,2019,1,Assam District 1,1546959,1237374321.11
assam,2019,1,Assam District 2,605462,484294278.08
assam,2019,1,Assam District 3,432668,346080486.64
assam,2019,1,Assam District 4,269646,215683841.0
assam,2019,1,Assam District 5,243638,194880638.76
assam,2019,2,Assam District 1,1674448,1340807660.95
assam,2019,2,Assam District 2,655360,524776914.41
assam,2019,2,Assam District 3,468325,375009695.83
assam,2019,2,Assam District 4,291869,233713065.98
assam,2019,2,Assam District 5,263717,211170903.55
assam,2019,3,Assam District 1,1939943,1554054471.03
assam,2019,3,Assam District 2,759272,608239297.76
assam,2019,3,Assam District 3,542581,434652569.09
assam,2019,3,Assam District 4,338147,270883621.64
assam,2019,3,Assam District 5,305532,244756273.68
assam,2019,4,Assam District 1,2230206,1818389085.52
assam,2019,4,Assam District 2,872877,711696868.45
assam,2019,4,Assam District 3,623765,508584159.92
assam,2019,4,Assam District 4,388742,316959173.71
assam,2019,4,Assam District 5,351247,286387732.84
assam,2020,1,Assam District 1,1850061,1512118161.7
assam,2020,1,Assam District 2,724093,591825901.83
assam,2020,1,Assam District 3,517442,422923427.72
assam,2020,1,Assam District 4,322479,263573801.07
assam,2020,1,Assam District 5,291376,238151502.1
assam,2020,2,Assam District 1,2168160,1756927166.22
assam,2020,2,Assam District 2,848593,687641370.19
assam,2020,2,Assam District 3,606411,491393912.33
assam,2020,2,Assam District 4,377926,306245889.46
assam,2020,2,Assam District 5,341475,276707769.48
assam,2020,3,Assam District 1,2241087,1825091268.56
assam,2020,3,Assam District 2,877136,714320026.89
assam,2020,3,Assam District 3,626808,510458689.5
assam,2020,3,Assam District 4,390638,318127415.65
assam,2020,3,Assam District 5,352960,287443295.16
assam,2020,4,Assam District 1,2569472,2096699654.74
assam,2020,4,Assam District 2,1005662,820624469.35
assam,2020,4,Assam District 3,718654,586424677.21
assam,2020,4,Assam District 4,447878,365470841.96
assam,2020,4,Assam District 5,404679,330220339.17
assam,2021,1,Assam District 1,2102212,1711980057.04
assam,2021,1,Assam District 2,822782,670049581.33
assam,2021,1,Assam District 3,587966,478822682.15
assam,2021,1,Assam District 4,366431,298411263.36
assam,2021,1,Assam District 5,331088,269628811.08
assam,2021,2,Assam District 1,2329466,1930493111.15
assam,2021,2,Assam District 2,911726,755573112.88
assam,2021,2,Assam District 3,651527,539938468.06
assam,2021,2,Assam District 4,406043,336499765.78
assam,2021,2,Assam District 5,366880,304043589.89
assam,2021,3,Assam District 1,2462736,2069906956.71
assam,2021,3,Assam District 2,963887,810138111.15
assam,2021,3,Assam District 3,688801,578931043.46
assam,2021,3,Assam District 4,429273,360800669.05
assam,2021,3,Assam District 5,387869,326000615.18
assam,2021,4,Assam District 1,2812098,2361101753.92
assam,2021,4,Assam District 2,1100623,924108452.78
assam,2021,4,Assam District 3,786514,660375142.8
assam,2021,4,Assam District 4,490170,411558157.12
assam,2021,4,Assam District 5,442892,371862426.86
assam,2022,1,Assam District 1,2269524,1896363554.15
assam,2022,1,Assam District 2,888266,742215191.28
assam,2022,1,Assam District 3,634761,530392792.6
assam,2022,1,Assam District 4,395595,330550722.05
assam,2022,1,Assam District 5,357439,298668345.1
assam,2022,2,Assam District 1,2649693,2212502475.26
assam,2022,2,Assam District 2,1037059,865948380.15
assam,2022,2,Assam District 3,741091,618813499.09
assam,2022,2,Assam District 4,461861,385656162.36
assam,2022,2,Assam District 5,417314,348458739.02
assam,2022,3,Assam District 1,2751324,2331648687.02
assam,2022,3,Assam District 2,1076837,912580856.37
assam,2022,3,Assam District 3,769516,652137432.06
assam,2022,3,Assam District 4,479577,406424261.51
assam,2022,3,Assam District 5,433320,367223707.28
assam,2022,4,Assam District 1,3064700,2583204007.3
assam,2022,4,Assam District 2,1199489,1011036756.22
assam,2022,4,Assam District 3,857164,722494789.72
assam,2022,4,Assam District 4,534200,450272284.52
assam,2022,4,Assam District 5,482675,406842487.68
assam,2023,1,Assam District 1,2536800,2143887129.0
assam,2023,1,Assam District 2,992874,839093111.69
assam,2023,1,Assam District 3,709516,599622513.77
assam,2023,1,Assam District 4,442183,373695980.88
assam,2023,1,Assam District 5,399534,337652144.54
assam,2023,2,Assam District 1,2957804,2542747574.65
assam,2023,2,Assam District 2,1157651,995202567.24
assam,2023,2,Assam District 3,827266,711179554.17
assam,2023,2,Assam District 4,515567,443220417.81
assam,2023,2,Assam District 5,465840,400470789.72
assam,2023,3,Assam District 1,3144210,2683096185.66
assam,2023,3,Assam District 2,1230608,1050133422.1
assam,2023,3,Assam District 3,879402,750433573.57
assam,2023,3,Assam District 4,548060,467684257.88
assam,2023,3,Assam District 5,495198,422575036.18
assam,2023,4,Assam District 1,3414823,2927932103.51
assam,2023,4,Assam District 2,1336523,1145959424.04
assam,2023,4,Assam District 3,955090,818911585.56
assam,2023,4,Assam District 4,595230,510361037.47
assam,2023,4,Assam District 5,537818,461135542.29
bihar,2018,1,Patna,1729380,1349282038.73
bihar,2018,1,Gaya,800781,624778646.8
bihar,2018,1,Muzaffarpur,433988,338602645.8
bihar,2018,1,Bhagalpur,368108,287202221.14
bihar,2018,1,Darbhanga,255783,199564900.72
bihar,2018,2,Patna,2090117,1657000660.83
bihar,2018,2,Gaya,967818,767266294.89
bihar,2018,2,Muzaffarpur,524515,415824706.59
bihar,2018,2,Bhagalpur,444893,352701849.25
bihar,2018,2,Darbhanga,309137,245077873.18
bihar,2018,3,Patna,2376658,1907476464.49
bihar,2018,3,Gaya,1100500,883247927.47
bihar,2018,3,Muzaffarpur,596422,478681668.58
bihar,2018,3,Bhagalpur,505884,406017023.6
bihar,2018,3,Darbhanga,351518,282124374.55
bihar,2018,4,Patna,3045827,2421959544.64
bihar,2018,4,Gaya,1410356,1121476876.93
bihar,2018,4,Muzaffarpur,764351,607791318.87
bihar,2018,4,Bhagalpur,648321,515527621.92
bihar,2018,4,Darbhanga,450491,358218743.16
bihar,2019,1,Patna,2411902,1962017871.98
bihar,2019,1,Gaya,1116820,908503067.45
bihar,2019,1,Muzaffarpur,605267,492368847.65
bihar,2019,1,Bhagalpur,513387,417626466.94
bihar,2019,1,Darbhanga,356731,290191294.78
bihar,2019,2,Patna,2996536,2392866689.26
bihar,2019,2,Gaya,1387532,1108005568.27
bihar,2019,2,Muzaffarpur,751981,600490459.95
bihar,2019,2,Bhagalpur,637829,509335045.09
bihar,2019,2,Darbhanga,443201,353915778.6
bihar,2019,3,Patna,3297730,2610583632.15
bihar,2019,3,Gaya,1526998,1208818365.79
bihar,2019,3,Muzaffarpur,827566,655126578.11
bihar,2019,3,Bhagalpur,701940,555677312.89
bihar,2019,3,Darbhanga,487749,386117096.67
bihar,2019,4,Patna,3789583,3055952024.78
bihar,2019,4,Gaya,1754748,1415044087.08
bihar,2019,4,Muzaffarpur,950996,766891881.27
bihar,2019,4,Bhagalpur,806633,650476463.78
bihar,2019,4,Darbhanga,560496,451989091.19
bihar,2020,1,Patna,3212307,2625615281.14
bihar,2020,1,Gaya,1487443,1215778699.54
bihar,2020,1,Muzaffarpur,806129,658898773.97
bihar,2020,1,Bhagalpur,683757,558876883.37
bihar,2020,1,Darbhanga,475114,388340345.37
bihar,2020,2,Patna,3469252,2867872820.13
bihar,2020,2,Gaya,1606420,1327954903.65
bihar,2020,2,Muzaffarpur,870609,719693360.51
bihar,2020,2,Bhagalpur,738449,610442754.17
bihar,2020,2,Darbhanga,513118,424171328.31
bihar,2020,3,Patna,3822336,3085803704.18
bihar,2020,3,Gaya,1769915,1428866765.61
bihar,2020,3,Muzaffarpur,959216,774383167.25
bihar,2020,3,Bhagalpur,813605,656830560.54
bihar,2020,3,Darbhanga,565340,456404289.24
bihar,2020,4,Patna,4423115,3605570561.18
bihar,2020,4,Gaya,2048102,1669542342.88
bihar,2020,4,Muzaffarpur,1109981,904818782.59
bihar,2020,4,Bhagalpur,941484,767465840.28
bihar,2020,4,Darbhanga,654198,533280152.29
bihar,2021,1,Patna,3708992,3027258412.61
bihar,2021,1,Gaya,1717431,1401757646.09
bihar,2021,1,Muzaffarpur,930772,759691212.52
bihar,2021,1,Bhagalpur,789479,644368868.11
bihar,2021,1,Darbhanga,548576,447745176.5
bihar,2021,2,Patna,4008404,3310397689.33
bihar,2021,2,Gaya,1856072,1532863944.92
bihar,2021,2,Muzaffarpur,1005910,830745080.79
bihar,2021,2,Bhagalpur,853211,704636645.21
bihar,2021,2,Darbhanga,592861,489622752.89
bihar,2021,3,Patna,4427089,3648450448.72
bihar,2021,3,Gaya,2049942,1689397671.37
bihar,2021,3,Muzaffarpur,1110979,915579500.48
bihar,2021,3,Bhagalpur,942330,776593063.94
bihar,2021,3,Darbhanga,654786,539622281.11
bihar,2021,4,Patna,4855902,4024027979.65
bihar,2021,4,Gaya,2248502,1863307065.26
bihar,2021,4,Muzaffarpur,1218589,1009830770.43
bihar,2021,4,Bhagalpur,1033605,856536839.96
bihar,2021,4,Darbhanga,718209,595171892.32
bihar,2022,1,Patna,4083291,3432279112.93
bihar,2022,1,Gaya,1890748,1589300559.89
bihar,2022,1,Muzaffarpur,1024702,861331252.78
bihar,2022,1,Bhagalpur,869151,730579787.25
bihar,2022,1,Darbhanga,603937,507649565.3
bihar,2022,2,Patna,4098824,3422708865.57
bihar,2022,2,Gaya,1897941,1584869102.25
bihar,2022,2,Muzaffarpur,1028600,858929596.95
bihar,2022,2,Bhagalpur,872457,728542706.62
bihar,2022,2,Darbhanga,606234,506234082.54
bihar,2022,3,Patna,4757554,4036918694.83
bihar,2022,3,Gaya,2202962,1869276049.77
bihar,2022,3,Muzaffarpur,1193909,1013065698.44
bihar,2022,3,Bhagalpur,1012671,859280700.71
bihar,2022,3,Darbhanga,703663,597078487.25
bihar,2022,4,Patna,5389922,4505642230.6
bihar,2022,4,Gaya,2495777,2086316259.29
bihar,2022,4,Muzaffarpur,1352602,1130691980.28
bihar,2022,4,Bhagalpur,1147275,959051124.32
bihar,2022,4,Darbhanga,797193,666404812.81
bihar,2023,1,Patna,4335313,3638810180.75
bihar,2023,1,Gaya,2007446,1684933791.02
bihar,2023,1,Muzaffarpur,1087947,913160272.95
bihar,2023,1,Bhagalpur,922795,774541079.04
bihar,2023,1,Darbhanga,641212,538196441.98
bihar,2023,2,Patna,4748126,4046812190.07
bihar,2023,2,Gaya,2198597,1873857185.8
bihar,2023,2,Muzaffarpur,1191543,1015548473.41
bihar,2023,2,Bhagalpur,1010665,861386586.46
bihar,2023,2,Darbhanga,702269,598541779.83
bihar,2023,3,Patna,5147114,4384942478.67
bihar,2023,3,Gaya,2383347,2030426811.79
bihar,2023,3,Muzaffarpur,1291669,1100402349.07
bihar,2023,3,Bhagalpur,1095592,933359507.71
bihar,2023,3,Darbhanga,761281,648552774.97
bihar,2023,4,Patna,5691718,4800277492.04
bihar,2023,4,Gaya,2635523,2222745719.3
bihar,2023,4,Muzaffarpur,1428338,1204630768.62
bihar,2023,4,Bhagalpur,1211514,1021765886.01
bihar,2023,4,Darbhanga,841830,709982697.2
chandigarh,2018,1,Chandigarh District 1,191219,151398659.66
chandigarh,2018,1,Chandigarh District 2,99495,78775826.15
chandigarh,2018,1,Chandigarh District 3,56678,44874986.97
chandigarh,2018,1,Chandigarh District 4,42533,33676347.29
chandigarh,2018,1,Chandigarh District 5,34553,27357958.6
chandigarh,2018,2,Chandigarh District 1,231846,181191350.18
chandigarh,2018,2,Chandigarh District 2,120634,94277573.75
chandigarh,2018,2,Chandigarh District 3,68719,53705623.93
chandigarh,2018,2,Chandigarh District 4,51570,40303281.73
chandigarh,2018,2,Chandigarh District 5,41894,32741541.22
chandigarh,2018,3,Chandigarh District 1,263468,209243503.56
chandigarh,2018,3,Chandigarh District 2,137087,108873684.2
chandigarh,2018,3,Chandigarh District 3,78092,62020360.8
chandigarh,2018,3,Chandigarh District 4,58604,46543059.96
chandigarh,2018,3,Chandigarh District 5,47609,37810606.25
chandigarh,2018,4,Chandigarh District 1,305254,246185978.1
chandigarh,2018,4,Chandigarh District 2,158830,128095610.99
chandigarh,2018,4,Chandigarh District 3,90478,72970213.77
chandigarh,2018,4,Chandigarh District 4,67899,54760355.97
chandigarh,2018,4,Chandigarh District 5,55160,44486165.28
chandigarh,2019,1,Chandigarh District 1,277702,221092649.01
chandigarh,2019,1,Chandigarh District 2,144494,115039037.47
chandigarh,2019,1,Chandigarh District 3,82311,65532480.71
chandigarh,2019,1,Chandigarh District 4,61770,49178723.56
chandigarh,2019,1,Chandigarh District 5,50181,39951764.11
chandigarh,2019,2,Chandigarh District 1,327818,260699855.27
chandigarh,2019,2,Chandigarh District 2,170570,135647478.81
chandigarh,2019,2,Chandigarh District 3,97166,77272167.63
chandigarh,2019,2,Chandigarh District 4,72918,57988748.94
chandigarh,2019,2,Chandigarh District 5,59237,47108844.05
chandigarh,2019,3,Chandigarh District 1,369812,291721252.81
chandigarh,2019,3,Chandigarh District 2,192420,151788547.85
chandigarh,2019,3,Chandigarh District 3,109613,86466996.79
chandigarh,2019,3,Chandigarh District 4,82259,64888990.72
chandigarh,2019,3,Chandigarh District 5,66825,52714455.82
chandigarh,2019,4,Chandigarh District 1,408086,332092567.8
chandigarh,2019,4,Chandigarh District 2,212335,172794570.62
chandigarh,2019,4,Chandigarh District 3,120958,98433167.68
chandigarh,2019,4,Chandigarh District 4,90772,73868980.55
chandigarh,2019,4,Chandigarh District 5,73741,60009611.32
chandigarh,2020,1,Chandigarh District 1,350505,286715638.3
chandigarh,2020,1,Chandigarh District 2,182374,149184024.02
chandigarh,2020,1,Chandigarh District 3,103890,84983318.63
chandigarh,2020,1,Chandigarh District 4,77964,63775567.3
chandigarh,2020,1,Chandigarh District 5,63336,51809933.98
chandigarh,2020,2,Chandigarh District 1,363454,299799494.63
chandigarh,2020,2,Chandigarh District 2,189112,155991822.67
chandigarh,2020,2,Chandigarh District 3,107728,88861410.3
chandigarh,2020,2,Chandigarh District 4,80844,66685873.71
chandigarh,2020,2,Chandigarh District 5,65676,54174205.9
chandigarh,2020,3,Chandigarh District 1,434516,350975833.47
chandigarh,2020,3,Chandigarh District 2,226087,182619920.84
chandigarh,2020,3,Chandigarh District 3,128791,104030220.54
chandigarh,2020,3,Chandigarh District 4,96651,78069278.06
chandigarh,2020,3,Chandigarh District 5,78517,63421844.97
chandigarh,2020,4,Chandigarh District 1,461335,377079959.52
chandigarh,2020,4,Chandigarh District 2,240042,196202432.73
chandigarh,2020,4,Chandigarh District 3,136741,111767556.65
chandigarh,2020,4,Chandigarh District 4,102617,83875746.99
chandigarh,2020,4,Chandigarh District 5,83364,68138898.61
chandigarh,2021,1,Chandigarh District 1,390111,321167953.4
chandigarh,2021,1,Chandigarh District 2,202982,167110269.8
chandigarh,2021,1,Chandigarh District 3,115630,95195081.36
chandigarh,2021,1,Chandigarh District 4,86774,71438964.92
chandigarh,2021,1,Chandigarh District 5,70493,58035517.56
chandigarh,2021,2,Chandigarh District 1,414172,341920231.22
chandigarh,2021,2,Chandigarh District 2,215502,177908105.36
chandigarh,2021,2,Chandigarh District 3,122761,101346114.66
chandigarh,2021,2,Chandigarh District 4,92126,76054995.98
chandigarh,2021,2,Chandigarh District 5,74841,61785484.43
chandigarh,2021,3,Chandigarh District 1,450288,368142430.64
chandigarh,2021,3,Chandigarh District 2,234294,191552053.25
chandigarh,2021,3,Chandigarh District 3,133466,109118448.05
chandigarh,2021,3,Chandigarh District 4,100159,81887728.56
chandigarh,2021,3,Chandigarh District 5,81367,66523874.11
chandigarh,2021,4,Chandigarh District 1,548346,452819449.09
chandigarh,2021,4,Chandigarh District 2,285316,235611241.75
chandigarh,2021,4,Chandigarh District 3,162531,134216953.6
chandigarh,2021,4,Chandigarh District 4,121971,100722853.57
chandigarh,2021,4,Chandigarh District 5,99087,81825134.83
chandigarh,2022,1,Chandigarh District 1,444816,367957036.11
chandigarh,2022,1,Chandigarh District 2,231447,191455588.67
chandigarh,2022,1,Chandigarh District 3,131844,109063496.59
chandigarh,2022,1,Chandigarh District 4,98942,81846490.34
chandigarh,2022,1,Chandigarh District 5,80379,66490373.05
chandigarh,2022,2,Chandigarh District 1,449551,375330882.02
chandigarh,2022,2,Chandigarh District 2,233911,195292351.85
chandigarh,2022,2,Chandigarh District 3,133248,111249125.18
chandigarh,2022,2,Chandigarh District 4,99996,83486691.09
chandigarh,2022,2,Chandigarh District 5,81234,67822837.76
chandigarh,2022,3,Chandigarh District 1,499284,419792161.08
chandigarh,2022,3,Chandigarh District 2,259787,218426466.76
chandigarh,2022,3,Chandigarh District 3,147989,124427572.88
chandigarh,2022,3,Chandigarh District 4,111058,93376431.72
chandigarh,2022,3,Chandigarh District 5,90221,75857055.72
chandigarh,2022,4,Chandigarh District 1,555502,466385648.86
chandigarh,2022,4,Chandigarh District 2,289039,242670013.58
chandigarh,2022,4,Chandigarh District 3,164652,138238013.23
chandigarh,2022,4,Chandigarh District 4,123563,103740450.0
