state,year,quarter,pincode,registered_users
arunachal-pradesh,2021,4,788166,39770
arunachal-pradesh,2021,4,736593,19397
arunachal-pradesh,2021,4,772128,13493
arunachal-pradesh,2021,4,750028,9838
arunachal-pradesh,2021,4,743417,8190
arunachal-pradesh,2021,4,739047,6533
arunachal-pradesh,2021,4,732989,5914
arunachal-pradesh,2021,4,796131,5248
arunachal-pradesh,2021,4,739550,3962
arunachal-pradesh,2021,4,734799,3636
arunachal-pradesh,2022,1,768536,33120
arunachal-pradesh,2022,1,714498,16568
arunachal-pradesh,2022,1,764140,10284
arunachal-pradesh,2022,1,776135,8101
arunachal-pradesh,2022,1,786483,6069
arunachal-pradesh,2022,1,717243,5551
arunachal-pradesh,2022,1,738333,4464
arunachal-pradesh,2022,1,758242,3716
arunachal-pradesh,2022,1,750905,3412
arunachal-pradesh,2022,1,740208,2792
arunachal-pradesh,2022,2,762988,38724
arunachal-pradesh,2022,2,743334,19743
arunachal-pradesh,2022,2,730836,12517
arunachal-pradesh,2022,2,724737,8121
arunachal-pradesh,2022,2,794436,6602
arunachal-pradesh,2022,2,759778,5371
arunachal-pradesh,2022,2,799471,5321
arunachal-pradesh,2022,2,717729,4248
arunachal-pradesh,2022,2,756256,4021
arunachal-pradesh,2022,2,719824,3726
arunachal-pradesh,2022,3,756507,43144
arunachal-pradesh,2022,3,795219,20560
arunachal-pradesh,2022,3,759982,12393
arunachal-pradesh,2022,3,768571,8715
arunachal-pradesh,2022,3,722729,7859
arunachal-pradesh,2022,3,769087,6261
arunachal-pradesh,2022,3,770813,5058
arunachal-pradesh,2022,3,773470,4117
arunachal-pradesh,2022,3,776146,3807
arunachal-pradesh,2022,3,735862,3805
arunachal-pradesh,2022,4,770540,46048
arunachal-pradesh,2022,4,766765,21878
arunachal-pradesh,2022,4,769779,14158
arunachal-pradesh,2022,4,783932,9985
arunachal-pradesh,2022,4,777266,8720
arunachal-pradesh,2022,4,737572,6101
arunachal-pradesh,2022,4,797767,5341
arunachal-pradesh,2022,4,739516,4844
arunachal-pradesh,2022,4,753744,4353
arunachal-pradesh,2022,4,749417,3999
arunachal-pradesh,2023,1,724301,35607
arunachal-pradesh,2023,1,717964,18785
arunachal-pradesh,2023,1,796776,12404
arunachal-pradesh,2023,1,738879,8117
arunachal-pradesh,2023,1,737213,6735
arunachal-pradesh,2023,1,776609,5740
arunachal-pradesh,2023,1,787203,5263
arunachal-pradesh,2023,1,792059,4480
arunachal-pradesh,2023,1,762264,3786
arunachal-pradesh,2023,1,783735,3646
arunachal-pradesh,2023,2,783520,46645
arunachal-pradesh,2023,2,721065,21242
arunachal-pradesh,2023,2,737098,14958
arunachal-pradesh,2023,2,741414,9963
arunachal-pradesh,2023,2,767343,8728
arunachal-pradesh,2023,2,712908,6535
arunachal-pradesh,2023,2,730548,5203
arunachal-pradesh,2023,2,778160,4942
arunachal-pradesh,2023,2,766999,4167
arunachal-pradesh,2023,2,734134,3566
arunachal-pradesh,2023,3,782252,42147
arunachal-pradesh,2023,3,745259,19423
arunachal-pradesh,2023,3,735506,12912
arunachal-pradesh,2023,3,792864,8530
arunachal-pradesh,2023,3,714933,7706
arunachal-pradesh,2023,3,769461,6483
arunachal-pradesh,2023,3,710974,5237
arunachal-pradesh,2023,3,776721,4185
arunachal-pradesh,2023,3,746377,4153
arunachal-pradesh,2023,3,749085,3137
arunachal-pradesh,2023,4,766579,51101
arunachal-pradesh,2023,4,766335,24598
arunachal-pradesh,2023,4,748400,16898
arunachal-pradesh,2023,4,782842,11066
arunachal-pradesh,2023,4,768295,9876
arunachal-pradesh,2023,4,713702,8151
arunachal-pradesh,2023,4,756116,7112
arunachal-pradesh,2023,4,798535,5475
arunachal-pradesh,2023,4,713481,4807
arunachal-pradesh,2023,4,787176,4092
assam,2018,1,791552,140651
assam,2018,1,721497,62640
assam,2018,1,767764,44764
assam,2018,1,770064,29576
assam,2018,1,769172,25050
assam,2018,1,741957,21950
assam,2018,1,774584,16603
assam,2018,1,797653,15769
assam,2018,1,774572,12570
assam,2018,1,746390,11845
assam,2018,2,732982,204936
assam,2018,2,723993,81623
assam,2018,2,797191,62983
assam,2018,2,776692,39465
assam,2018,2,721031,33060
assam,2018,2,790711,28151
assam,2018,2,728575,23192
assam,2018,2,778827,22439
assam,2018,2,719269,18544
assam,2018,2,737916,17219
assam,2018,3,755250,173408
assam,2018,3,769704,94819
assam,2018,3,782131,61181
assam,2018,3,718290,41834
assam,2018,3,751243,38658
assam,2018,3,798450,27879
assam,2018,3,747451,26959
assam,2018,3,755172,19420
assam,2018,3,786784,18346
assam,2018,3,732807,18209
assam,2018,4,750996,258664
assam,2018,4,772101,131875
assam,2018,4,712018,80679
assam,2018,4,719538,67275
assam,2018,4,740475,54950
assam,2018,4,721870,42408
assam,2018,4,758551,38709
assam,2018,4,772772,27778
assam,2018,4,731730,26924
assam,2018,4,797154,22418
assam,2019,1,741641,206249
assam,2019,1,748766,97574
assam,2019,1,747032,67111
assam,2019,1,769738,46010
assam,2019,1,717217,37736
assam,2019,1,769918,32917
assam,2019,1,793230,28453
assam,2019,1,729578,22214
assam,2019,1,751289,21107
assam,2019,1,799701,17890
assam,2019,2,745839,222352
assam,2019,2,785524,98619
assam,2019,2,798680,69497
assam,2019,2,730054,47053
assam,2019,2,731862,39576
assam,2019,2,786693,31911
assam,2019,2,762778,25971
assam,2019,2,773764,25158
assam,2019,2,786603,20204
assam,2019,2,724618,19467
assam,2019,3,711439,252140
assam,2019,3,769960,138076
assam,2019,3,795257,88414
assam,2019,3,777020,58042
assam,2019,3,726916,53229
assam,2019,3,725933,44174
assam,2019,3,791018,36200
assam,2019,3,765800,31645
assam,2019,3,776817,27770
assam,2019,3,737514,22994
assam,2019,4,727177,325733
assam,2019,4,769819,160484
assam,2019,4,752014,105661
assam,2019,4,729940,77944
assam,2019,4,716355,64308
assam,2019,4,737758,55770
assam,2019,4,713298,45456
assam,2019,4,717117,43015
assam,2019,4,712063,36213
assam,2019,4,786752,32552
assam,2020,1,743301,255217
assam,2020,1,782788,131683
assam,2020,1,787350,93586
assam,2020,1,730462,62946
assam,2020,1,753913,47736
assam,2020,1,781575,38619
assam,2020,1,767854,38457
assam,2020,1,726728,28491
assam,2020,1,749477,26125
assam,2020,1,772003,23687
assam,2020,2,713952,303535
assam,2020,2,716052,130952
assam,2020,2,786641,99700
assam,2020,2,797442,67742
assam,2020,2,775840,56623
assam,2020,2,760685,43814
assam,2020,2,797249,35908
assam,2020,2,775568,33033
assam,2020,2,729660,26095
assam,2020,2,742437,25406
assam,2020,3,784886,343522
assam,2020,3,742982,160096
assam,2020,3,716733,110068
assam,2020,3,746670,84440
assam,2020,3,719061,56124
assam,2020,3,718090,48759
assam,2020,3,739212,43657
assam,2020,3,775306,38425
assam,2020,3,760428,34637
assam,2020,3,748593,27364
assam,2020,4,768178,360052
assam,2020,4,712709,163713
assam,2020,4,742513,115090
assam,2020,4,721673,87170
assam,2020,4,736289,67960
assam,2020,4,729052,59294
assam,2020,4,740503,41692
assam,2020,4,731499,38196
assam,2020,4,735189,35723
assam,2020,4,789076,28820
assam,2021,1,737095,289224
assam,2021,1,758637,133750
assam,2021,1,742621,85329
assam,2021,1,759227,65202
assam,2021,1,785134,57724
assam,2021,1,735704,49398
assam,2021,1,755224,35026
assam,2021,1,782863,32556
assam,2021,1,772418,30805
assam,2021,1,767570,27656
assam,2021,2,769680,348418
assam,2021,2,711223,178309
assam,2021,2,773695,104885
assam,2021,2,795029,74565
assam,2021,2,776273,67544
assam,2021,2,712555,52836
assam,2021,2,793833,41825
assam,2021,2,744857,40801
assam,2021,2,765997,36796
assam,2021,2,759281,33325
assam,2021,3,747838,342158
assam,2021,3,774087,196456
assam,2021,3,795223,115896
assam,2021,3,716222,90061
assam,2021,3,784578,62596
assam,2021,3,732916,56046
assam,2021,3,730681,50890
assam,2021,3,730819,38533
assam,2021,3,753714,34917
assam,2021,3,797635,29783
assam,2021,4,717310,383500
assam,2021,4,712428,185854
assam,2021,4,751301,137750
assam,2021,4,729561,100236
assam,2021,4,759162,71205
assam,2021,4,730037,57651
assam,2021,4,736081,51114
assam,2021,4,794457,44178
assam,2021,4,747761,38686
assam,2021,4,729418,34872
assam,2022,1,732477,315489
assam,2022,1,739139,153575
assam,2022,1,714502,95592
assam,2022,1,772566,67103
assam,2022,1,722118,54964
assam,2022,1,775249,48728
assam,2022,1,784110,42183
assam,2022,1,759194,33851
assam,2022,1,775553,31970
assam,2022,1,771621,28059
assam,2022,2,738606,387353
assam,2022,2,717185,184920
assam,2022,2,729679,123768
assam,2022,2,757434,88444
assam,2022,2,742892,66865
assam,2022,2,763927,57802
assam,2022,2,727848,51144
assam,2022,2,773022,40586
assam,2022,2,793059,38998
assam,2022,2,795583,37420
assam,2022,3,740937,390871
assam,2022,3,740589,210068
assam,2022,3,728301,124725
assam,2022,3,735244,98375
assam,2022,3,798617,81754
assam,2022,3,793572,62199
assam,2022,3,751600,55334
assam,2022,3,741729,48807
assam,2022,3,756860,42042
assam,2022,3,765430,34565
assam,2022,4,777809,403997
assam,2022,4,770619,224393
assam,2022,4,730091,130428
assam,2022,4,737211,101226
assam,2022,4,762752,80490
assam,2022,4,765939,65439
assam,2022,4,739966,56813
assam,2022,4,786560,46534
assam,2022,4,795088,45065
assam,2022,4,733366,36312
assam,2023,1,724026,337183
assam,2023,1,713786,177494
assam,2023,1,718751,100650
assam,2023,1,785771,80576
assam,2023,1,739942,58370
assam,2023,1,721481,55020
assam,2023,1,724375,42462
assam,2023,1,754318,34848
assam,2023,1,713637,30377
assam,2023,1,719448,28488
assam,2023,2,746437,462467
assam,2023,2,780531,218627
assam,2023,2,726988,144516
assam,2023,2,782104,106210
assam,2023,2,718694,79316
assam,2023,2,727267,66051
assam,2023,2,764531,55305
assam,2023,2,717616,52512
assam,2023,2,710977,42829
assam,2023,2,712176,38999
assam,2023,3,721359,410850
assam,2023,3,733076,208325
assam,2023,3,747045,127444
assam,2023,3,719357,90691
assam,2023,3,716249,81355
assam,2023,3,763729,65807
assam,2023,3,725127,49531
assam,2023,3,729834,44545
assam,2023,3,722824,41992
assam,2023,3,798925,36324
assam,2023,4,778236,527165
assam,2023,4,777499,249070
assam,2023,4,721709,172728
assam,2023,4,729913,129618
assam,2023,4,757072,99489
assam,2023,4,796424,75856
assam,2023,4,744112,73366
assam,2023,4,725089,63616
assam,2023,4,763943,52923
assam,2023,4,732636,45508
bihar,2018,1,852727,228818
bihar,2018,1,862492,107094
bihar,2018,1,847726,73898
bihar,2018,1,880969,51192
bihar,2018,1,816595,37746
bihar,2018,1,872554,34558
bihar,2018,1,878170,25897
bihar,2018,1,823055,23384
bihar,2018,1,852183,21286
bihar,2018,1,862889,20014
bihar,2018,2,879636,288438
bihar,2018,2,884228,121778
bihar,2018,2,855815,81776
bihar,2018,2,892200,68988
bihar,2018,2,891001,51245
bihar,2018,2,834931,38263
bihar,2018,2,819127,37203
bihar,2018,2,860829,33457
bihar,2018,2,856844,27615
bihar,2018,2,861895,23722
bihar,2018,3,872032,320231
bihar,2018,3,870102,168358
bihar,2018,3,857323,108888
bihar,2018,3,830898,82512
bihar,2018,3,825299,61405
bihar,2018,3,829684,53778
bihar,2018,3,875505,47160
bihar,2018,3,829892,36760
bihar,2018,3,873688,33694
bihar,2018,3,824925,27585
bihar,2018,4,873063,434022
bihar,2018,4,882341,210022
bihar,2018,4,888136,142344
bihar,2018,4,892791,118308
bihar,2018,4,854300,86950
bihar,2018,4,877673,65724
bihar,2018,4,893682,55715
bihar,2018,4,883170,50294
bihar,2018,4,889720,45502
bihar,2018,4,893974,44600
bihar,2019,1,810373,346028
bihar,2019,1,829833,171478
bihar,2019,1,878812,115188
bihar,2019,1,885779,73514
bihar,2019,1,840067,57295
bihar,2019,1,851974,56565
bihar,2019,1,816696,46700
bihar,2019,1,848889,37953
bihar,2019,1,841674,30705
bihar,2019,1,813029,30259
bihar,2019,2,884880,387576
bihar,2019,2,831441,175886
bihar,2019,2,893894,137805
bihar,2019,2,847181,96698
bihar,2019,2,821087,76317
bihar,2019,2,825612,61814
bihar,2019,2,817352,53965
bihar,2019,2,837646,47479
bihar,2019,2,884753,40816
bihar,2019,2,883887,38845
bihar,2019,3,835544,487011
bihar,2019,3,856177,236765
bihar,2019,3,821460,146276
bihar,2019,3,842474,106807
bihar,2019,3,871445,82268
bihar,2019,3,850897,70874
bihar,2019,3,898815,54324
bihar,2019,3,889150,50704
bihar,2019,3,844980,43894
bihar,2019,3,827076,42093
bihar,2019,4,812516,475897
bihar,2019,4,888415,236167
bihar,2019,4,817906,175882
bihar,2019,4,830981,113061
bihar,2019,4,861760,91814
bihar,2019,4,852643,76754
bihar,2019,4,812416,69505
bihar,2019,4,824731,63458
bihar,2019,4,818009,54846
bihar,2019,4,856380,44747
bihar,2020,1,864856,474061
bihar,2020,1,879259,243209
bihar,2020,1,881364,149444
bihar,2020,1,846872,122466
bihar,2020,1,862237,96882
bihar,2020,1,884756,73898
bihar,2020,1,869568,72653
bihar,2020,1,870815,60267
bihar,2020,1,824059,50314
bihar,2020,1,836510,49262
bihar,2020,2,895350,561535
bihar,2020,2,820179,234174
bihar,2020,2,862807,152820
bihar,2020,2,836220,127731
bihar,2020,2,859108,99856
bihar,2020,2,879063,76574
bihar,2020,2,867236,72472
bihar,2020,2,838427,63271
bihar,2020,2,864399,53551
bihar,2020,2,847155,43619
bihar,2020,3,830269,495163
bihar,2020,3,822754,247524
bihar,2020,3,894586,164204
bihar,2020,3,867877,118579
bihar,2020,3,857534,102353
bihar,2020,3,889894,89076
bihar,2020,3,873890,67338
bihar,2020,3,862848,63827
bihar,2020,3,857512,57876
bihar,2020,3,831444,44803
bihar,2020,4,888140,584095
bihar,2020,4,871386,324967
bihar,2020,4,840819,211549
bihar,2020,4,880488,153868
bihar,2020,4,815587,125358
bihar,2020,4,895441,97014
bihar,2020,4,865032,83547
bihar,2020,4,822166,73842
bihar,2020,4,851491,67006
bihar,2020,4,891213,57813
bihar,2021,1,838125,470886
bihar,2021,1,874237,273315
bihar,2021,1,862622,165095
bihar,2021,1,882923,118220
bihar,2021,1,864371,97198
bihar,2021,1,867044,81045
bihar,2021,1,892602,63499
bihar,2021,1,859438,55737
bihar,2021,1,831967,55416
bihar,2021,1,812357,42561
bihar,2021,2,811068,529455
bihar,2021,2,810262,305117
bihar,2021,2,829609,184895
bihar,2021,2,827548,128333
bihar,2021,2,816616,114082
bihar,2021,2,823883,89221
bihar,2021,2,892913,76539
bihar,2021,2,852140,66916
bihar,2021,2,846680,53736
bihar,2021,2,893662,53597
bihar,2021,3,849878,592420
bihar,2021,3,889500,274216
bihar,2021,3,894767,165460
bihar,2021,3,830171,137588
bihar,2021,3,843510,107966
bihar,2021,3,884093,94759
bihar,2021,3,884682,82067
bihar,2021,3,830104,61294
bihar,2021,3,862778,59051
bihar,2021,3,821455,47426
bihar,2021,4,851144,766023
bihar,2021,4,897507,327639
bihar,2021,4,854769,244277
bihar,2021,4,864016,157645
bihar,2021,4,818954,135961
bihar,2021,4,835848,122637
bihar,2021,4,876043,94556
bihar,2021,4,875104,78662
bihar,2021,4,827622,76045
bihar,2021,4,881481,61805
bihar,2022,1,868880,637348
bihar,2022,1,869677,292379
bihar,2022,1,885831,187379
bihar,2022,1,857095,150999
bihar,2022,1,865512,110359
bihar,2022,1,866373,103904
bihar,2022,1,833274,84430
bihar,2022,1,872819,67239
bihar,2022,1,879804,66588
bihar,2022,1,889713,57715
bihar,2022,2,881428,628559
bihar,2022,2,898238,308383
bihar,2022,2,842745,191069
bihar,2022,2,863602,137346
bihar,2022,2,852676,118493
bihar,2022,2,841714,100567
bihar,2022,2,875705,83322
bihar,2022,2,841473,65583
bihar,2022,2,846618,64664
bihar,2022,2,820960,54970
bihar,2022,3,840533,790659
bihar,2022,3,842686,323746
bihar,2022,3,844589,242534
bihar,2022,3,850969,171775
bihar,2022,3,811676,145562
bihar,2022,3,866629,121232
bihar,2022,3,857774,90074
bihar,2022,3,865988,89442
bihar,2022,3,896068,71637
bihar,2022,3,877234,67853
bihar,2022,4,832681,722460
bihar,2022,4,830009,396100
bihar,2022,4,813368,259664
bihar,2022,4,831203,186183
bihar,2022,4,845386,156574
bihar,2022,4,884137,127575
bihar,2022,4,825698,101737
bihar,2022,4,880340,83894
bihar,2022,4,822013,81363
bihar,2022,4,817959,76929
bihar,2023,1,837333,645055
bihar,2023,1,813055,278414
bihar,2023,1,864146,183052
bihar,2023,1,877902,152488
bihar,2023,1,892293,115722
bihar,2023,1,852010,86408
bihar,2023,1,848862,82845
bihar,2023,1,842118,68786
bihar,2023,1,876520,62657
bihar,2023,1,822846,53055
bihar,2023,2,838691,738093
bihar,2023,2,824044,368635
bihar,2023,2,889816,244630
bihar,2023,2,866656,169270
bihar,2023,2,874532,137221
bihar,2023,2,824546,116467
bihar,2023,2,873834,93290
bihar,2023,2,822013,88853
bihar,2023,2,829749,74144
bihar,2023,2,823046,67084
bihar,2023,3,863727,739032
bihar,2023,3,821423,400883
bihar,2023,3,873201,228135
bihar,2023,3,872398,177324
bihar,2023,3,892238,132505
bihar,2023,3,826117,110805
bihar,2023,3,860457,99368
bihar,2023,3,853335,86743
bihar,2023,3,832243,85848
bihar,2023,3,810219,72520
bihar,2023,4,840693,850559
bihar,2023,4,815248,405305
bihar,2023,4,847475,252124
bihar,2023,4,812952,177834
bihar,2023,4,851127,149759
bihar,2023,4,884806,109710
bihar,2023,4,842936,108611
bihar,2023,4,873050,88401
bihar,2023,4,824409,76802
bihar,2023,4,830845,62748
chandigarh,2018,1,141394,28348
chandigarh,2018,1,179047,13779
chandigarh,2018,1,136126,8578
chandigarh,2018,1,115871,5889
chandigarh,2018,1,167033,5106
chandigarh,2018,1,161774,4027
chandigarh,2018,1,180899,3260
chandigarh,2018,1,131511,3153
chandigarh,2018,1,118152,2755
chandigarh,2018,1,189602,2542
chandigarh,2018,2,184896,32604
chandigarh,2018,2,141123,15070
chandigarh,2018,2,144160,10049
chandigarh,2018,2,140117,7252
chandigarh,2018,2,136828,5833
chandigarh,2018,2,144057,4835
chandigarh,2018,2,128702,4194
chandigarh,2018,2,152038,3339
chandigarh,2018,2,162807,3013
chandigarh,2018,2,142629,2765
chandigarh,2018,3,118078,41165
chandigarh,2018,3,131504,19795
chandigarh,2018,3,171091,15788
chandigarh,2018,3,141855,9923
chandigarh,2018,3,124856,7888
chandigarh,2018,3,174186,7553
chandigarh,2018,3,164071,6067
chandigarh,2018,3,164690,4918
chandigarh,2018,3,171714,4585
chandigarh,2018,3,160593,3835
chandigarh,2018,4,122967,43242
chandigarh,2018,4,196832,23451
chandigarh,2018,4,114350,14701
chandigarh,2018,4,194576,10040
chandigarh,2018,4,161529,7919
chandigarh,2018,4,151962,6976
chandigarh,2018,4,174870,5495
chandigarh,2018,4,181291,4969
chandigarh,2018,4,111900,4567
chandigarh,2018,4,198208,3874
chandigarh,2019,1,193650,44037
chandigarh,2019,1,178666,19747
chandigarh,2019,1,193408,11723
chandigarh,2019,1,140218,9589
chandigarh,2019,1,163744,7323
chandigarh,2019,1,138069,6510
chandigarh,2019,1,130596,5817
chandigarh,2019,1,148476,4923
chandigarh,2019,1,150875,3829
chandigarh,2019,1,163928,3350
chandigarh,2019,2,126047,48269
chandigarh,2019,2,198960,22984
chandigarh,2019,2,124083,15463
chandigarh,2019,2,124741,10836
chandigarh,2019,2,131438,8653
chandigarh,2019,2,172709,6469
chandigarh,2019,2,121299,6406
chandigarh,2019,2,121756,5552
chandigarh,2019,2,193324,4786
chandigarh,2019,2,176519,3919
chandigarh,2019,3,194137,59770
chandigarh,2019,3,114857,28805
chandigarh,2019,3,176865,17725
chandigarh,2019,3,135539,13962
chandigarh,2019,3,148653,10053
chandigarh,2019,3,155726,9367
chandigarh,2019,3,167029,7831
chandigarh,2019,3,135303,5978
chandigarh,2019,3,138259,5942
chandigarh,2019,3,198647,4802
chandigarh,2019,4,153966,69385
chandigarh,2019,4,121709,32968
chandigarh,2019,4,198558,20634
chandigarh,2019,4,139909,16521
chandigarh,2019,4,197480,12690
chandigarh,2019,4,144999,10674
chandigarh,2019,4,139822,9409
chandigarh,2019,4,152944,7203
chandigarh,2019,4,193010,7194
chandigarh,2019,4,165487,6301
chandigarh,2020,1,126524,55918
chandigarh,2020,1,181548,22922
chandigarh,2020,1,184202,16581
chandigarh,2020,1,143347,13346
chandigarh,2020,1,169664,10385
chandigarh,2020,1,114666,8474
chandigarh,2020,1,159045,7373
chandigarh,2020,1,128737,5441
