state,year,quarter,category,txn_count,txn_amount
assam,2022,2,Recharge & bill payments,1899499,493869919.07
assam,2022,2,Peer-to-peer payments,1536025,2534441983.2
assam,2022,2,Merchant payments,1536384,983285809.39
assam,2022,2,Financial Services,114449,280400554.32
assam,2022,2,Others,220663,180944020.32
assam,2022,3,Recharge & bill payments,1883125,489612596.91
assam,2022,3,Peer-to-peer payments,1560290,2574478793.98
assam,2022,3,Merchant payments,1717816,1099402839.2
assam,2022,3,Financial Services,121941,298755841.81
assam,2022,3,Others,227404,186471830.31
assam,2022,4,Recharge & bill payments,2052017,533524525.44
assam,2022,4,Peer-to-peer payments,1751321,2889680852.12
assam,2022,4,Merchant payments,1949226,1247504933.58
assam,2022,4,Financial Services,139190,341017240.0
assam,2022,4,Others,246477,202111227.35
assam,2023,1,Recharge & bill payments,1642264,426988798.7
assam,2023,1,Peer-to-peer payments,1466542,2419795851.26
assam,2023,1,Merchant payments,1652127,1057361360.47
assam,2023,1,Financial Services,111387,272899691.08
assam,2023,1,Others,208589,171043735.21
assam,2023,2,Recharge & bill payments,1931775,502261539.75
assam,2023,2,Peer-to-peer payments,1661969,2742249751.84
assam,2023,2,Merchant payments,1947448,1246367180.52
assam,2023,2,Financial Services,137622,337175816.99
assam,2023,2,Others,245316,201159589.56
assam,2023,3,Recharge & bill payments,1937780,503822898.15
assam,2023,3,Peer-to-peer payments,1799612,2969359978.77
assam,2023,3,Merchant payments,2155394,1379452784.35
assam,2023,3,Financial Services,139609,342043315.12
assam,2023,3,Others,265085,217369973.46
assam,2023,4,Recharge & bill payments,2069445,538055822.15
assam,2023,4,Peer-to-peer payments,1944025,3207642458.22
assam,2023,4,Merchant payments,2385233,1526549452.49
assam,2023,4,Financial Services,153381,375785072.22
assam,2023,4,Others,287402,235670012.67
bihar,2018,1,Recharge & bill payments,1767873,459647113.66
bihar,2018,1,Peer-to-peer payments,994078,1640230140.44
bihar,2018,1,Merchant payments,623032,398740824.99
bihar,2018,1,Financial Services,69142,169399112.77
bihar,2018,1,Others,133916,109811375.79
bihar,2018,2,Recharge & bill payments,2085656,542270677.71
bihar,2018,2,Peer-to-peer payments,1219247,2011757851.37
bihar,2018,2,Merchant payments,782159,500581785.79
bihar,2018,2,Financial Services,84275,206475131.15
bihar,2018,2,Others,165145,135419012.33
bihar,2018,3,Recharge & bill payments,2285228,594159383.49
bihar,2018,3,Peer-to-peer payments,1437239,2371444901.6
bihar,2018,3,Merchant payments,924794,591868647.92
bihar,2018,3,Financial Services,95896,234946916.35
bihar,2018,3,Others,187828,154019640.47
bihar,2018,4,Recharge & bill payments,2951608,767418332.81
bihar,2018,4,Peer-to-peer payments,1777628,2933086757.26
bihar,2018,4,Merchant payments,1215351,777824677.09
bihar,2018,4,Financial Services,124354,304669620.36
bihar,2018,4,Others,250407,205334025.15
bihar,2019,1,Recharge & bill payments,2280127,592833097.95
bihar,2019,1,Peer-to-peer payments,1421231,2345031328.6
bihar,2019,1,Merchant payments,1002949,641887752.64
bihar,2019,1,Financial Services,98381,241033841.14
bihar,2019,1,Others,201421,165165450.87
bihar,2019,2,Recharge & bill payments,2849826,740954792.04
bihar,2019,2,Peer-to-peer payments,1722537,2842187364.12
bihar,2019,2,Merchant payments,1270042,812827001.81
bihar,2019,2,Financial Services,127422,312185518.06
bihar,2019,2,Others,247254,202748944.53
bihar,2019,3,Recharge & bill payments,3023457,786099077.29
bihar,2019,3,Peer-to-peer payments,1954557,3225019250.46
bihar,2019,3,Merchant payments,1462057,935716531.99
bihar,2019,3,Financial Services,135952,333083963.18
bihar,2019,3,Others,265961,218088393.48
bihar,2019,4,Recharge & bill payments,3376925,878000610.19
bihar,2019,4,Peer-to-peer payments,2258124,3725905612.86
bihar,2019,4,Merchant payments,1763417,1128587454.01
bihar,2019,4,Financial Services,155178,380188190.27
bihar,2019,4,Others,308815,253228636.64
bihar,2020,1,Recharge & bill payments,2814220,731697327.26
bihar,2020,1,Peer-to-peer payments,1885908,3111748749.38
bihar,2020,1,Merchant payments,1566172,1002350580.76
bihar,2020,1,Financial Services,135847,332827530.9
bihar,2020,1,Others,262606,215337081.46
bihar,2020,2,Recharge & bill payments,2977574,774169354.77
bihar,2020,2,Peer-to-peer payments,2054188,3389411359.11
bihar,2020,2,Merchant payments,1719810,1100678703.16
bihar,2020,2,Financial Services,150910,369731611.84
bihar,2020,2,Others,295369,242202661.54
bihar,2020,3,Recharge & bill payments,3221680,837636812.78
bihar,2020,3,Peer-to-peer payments,2287329,3774093243.54
bihar,2020,3,Merchant payments,1950650,1248416265.53
bihar,2020,3,Financial Services,160797,393954890.38
bihar,2020,3,Others,309959,254167090.45
bihar,2020,4,Recharge & bill payments,3635341,945188826.29
bihar,2020,4,Peer-to-peer payments,2661903,4392141457.37
bihar,2020,4,Merchant payments,2324181,1487475991.42
bihar,2020,4,Financial Services,186089,455918282.18
bihar,2020,4,Others,369369,302882929.64
bihar,2021,1,Recharge & bill payments,3062383,796219821.4
bihar,2021,1,Peer-to-peer payments,2183396,3602604213.7
bihar,2021,1,Merchant payments,1977900,1265856214.45
bihar,2021,1,Financial Services,161819,396456965.75
bihar,2021,1,Others,309755,253999331.77
bihar,2021,2,Recharge & bill payments,3230806,840009703.01
bihar,2021,2,Peer-to-peer payments,2418778,3990984350.46
bihar,2021,2,Merchant payments,2160078,1382450454.95
bihar,2021,2,Financial Services,173618,425365316.75
bihar,2021,2,Others,333180,273208134.18
bihar,2021,3,Recharge & bill payments,3500658,910171249.22
bihar,2021,3,Peer-to-peer payments,2641567,4358586714.24
bihar,2021,3,Merchant payments,2476773,1585134892.99
bihar,2021,3,Financial Services,198455,486215911.15
bihar,2021,3,Others,367676,301494914.77
bihar,2021,4,Recharge & bill payments,3826986,995016617.25
bihar,2021,4,Peer-to-peer payments,2813497,4642270716.27
bihar,2021,4,Merchant payments,2795147,1788894657.8
bihar,2021,4,Financial Services,220174,539426655.33
bihar,2021,4,Others,419007,343586247.31
bihar,2022,1,Recharge & bill payments,3116920,810399264.26
bihar,2022,1,Peer-to-peer payments,2422492,3997112386.92
bihar,2022,1,Merchant payments,2407328,1540690287.66
bihar,2022,1,Financial Services,184146,451157855.86
bihar,2022,1,Others,340946,279576123.41
bihar,2022,2,Recharge & bill payments,3110338,808688021.56
bihar,2022,2,Peer-to-peer payments,2375997,3920396579.16
bihar,2022,2,Merchant payments,2486742,1591515233.51
bihar,2022,2,Financial Services,184472,451957782.38
bihar,2022,2,Others,346510,284138780.3
bihar,2022,3,Recharge & bill payments,3468531,901818125.44
bihar,2022,3,Peer-to-peer payments,2794082,4610236359.31
bihar,2022,3,Merchant payments,2983827,1909649705.38
bihar,2022,3,Financial Services,217041,531750508.53
bihar,2022,3,Others,407281,333970816.91
bihar,2022,4,Recharge & bill payments,3832255,996386512.91
bihar,2022,4,Peer-to-peer payments,3186269,5257345184.15
bihar,2022,4,Merchant payments,3475852,2224545341.88
bihar,2022,4,Financial Services,238129,583417318.53
bihar,2022,4,Others,450266,369218773.92
bihar,2023,1,Recharge & bill payments,2946435,766073120.94
bihar,2023,1,Peer-to-peer payments,2546961,4202486294.42
bihar,2023,1,Merchant payments,2922008,1870085143.32
bihar,2023,1,Financial Services,201546,493787775.22
bihar,2023,1,Others,377765,309768085.3
bihar,2023,2,Recharge & bill payments,3235939,841344385.29
bihar,2023,2,Peer-to-peer payments,2793466,4609220012.49
bihar,2023,2,Merchant payments,3185072,2038446308.89
bihar,2023,2,Financial Services,215421,527783818.71
bihar,2023,2,Others,421305,345470652.46
bihar,2023,3,Recharge & bill payments,3396624,883122470.27
bihar,2023,3,Peer-to-peer payments,3080509,5082840902.59
bihar,2023,3,Merchant payments,3499593,2239740036.77
bihar,2023,3,Financial Services,243218,595884526.18
bihar,2023,3,Others,459061,376430454.73
bihar,2023,4,Recharge & bill payments,3618482,940805556.13
bihar,2023,4,Peer-to-peer payments,3333634,5500497629.21
bihar,2023,4,Merchant payments,4099528,2623697999.25
bihar,2023,4,Financial Services,262823,643917167.24
bihar,2023,4,Others,494457,405455218.19
chandigarh,2018,1,Recharge & bill payments,206289,53635342.96
chandigarh,2018,1,Peer-to-peer payments,120958,199582066.09
chandigarh,2018,1,Merchant payments,73090,46778034.45
chandigarh,2018,1,Financial Services,8152,19973663.01
chandigarh,2018,1,Others,15992,13114154.54
chandigarh,2018,2,Recharge & bill payments,245366,63795267.01
chandigarh,2018,2,Peer-to-peer payments,147261,242981043.23
chandigarh,2018,2,Merchant payments,92638,59288507.58
chandigarh,2018,2,Financial Services,9797,24003145.17
chandigarh,2018,2,Others,19604,16075751.23
chandigarh,2018,3,Recharge & bill payments,271500,70590046.35
chandigarh,2018,3,Peer-to-peer payments,170158,280762133.69
chandigarh,2018,3,Merchant payments,109201,69888948.72
chandigarh,2018,3,Financial Services,11464,28088021.55
chandigarh,2018,3,Others,22539,18482444.11
chandigarh,2018,4,Recharge & bill payments,316501,82290490.98
chandigarh,2018,4,Peer-to-peer payments,192174,317087534.83
chandigarh,2018,4,Merchant payments,129061,82599640.25
chandigarh,2018,4,Financial Services,13610,33346669.29
chandigarh,2018,4,Others,26277,21547342.22
chandigarh,2019,1,Recharge & bill payments,278770,72480380.99
chandigarh,2019,1,Peer-to-peer payments,179680,296472350.08
chandigarh,2019,1,Merchant payments,122088,78136591.14
chandigarh,2019,1,Financial Services,11921,29208227.26
chandigarh,2019,1,Others,24001,19681638.54
chandigarh,2019,2,Recharge & bill payments,322543,83861259.05
chandigarh,2019,2,Peer-to-peer payments,212117,349994224.43
chandigarh,2019,2,Merchant payments,149719,95820315.87
chandigarh,2019,2,Financial Services,14827,36328031.57
chandigarh,2019,2,Others,28504,23373757.77
chandigarh,2019,3,Recharge & bill payments,361420,93969456.96
chandigarh,2019,3,Peer-to-peer payments,235480,388542353.72
chandigarh,2019,3,Merchant payments,175272,112174548.31
chandigarh,2019,3,Financial Services,16557,40566663.16
chandigarh,2019,3,Others,32202,26405993.67
chandigarh,2019,4,Recharge & bill payments,391148,101698616.47
chandigarh,2019,4,Peer-to-peer payments,254787,420398764.61
chandigarh,2019,4,Merchant payments,204539,130905164.86
chandigarh,2019,4,Financial Services,18919,46352778.6
chandigarh,2019,4,Others,36502,29931691.9
chandigarh,2020,1,Recharge & bill payments,328974,85533469.17
chandigarh,2020,1,Peer-to-peer payments,220392,363647986.98
chandigarh,2020,1,Merchant payments,181292,116027138.25
chandigarh,2020,1,Financial Services,15776,38652321.36
chandigarh,2020,1,Others,31638,25943448.55
chandigarh,2020,2,Recharge & bill payments,333267,86649587.9
chandigarh,2020,2,Peer-to-peer payments,235275,388204303.35
chandigarh,2020,2,Merchant payments,189251,121120810.88
chandigarh,2020,2,Financial Services,17030,41723759.06
chandigarh,2020,2,Others,31995,26236187.61
chandigarh,2020,3,Recharge & bill payments,391235,101721153.58
chandigarh,2020,3,Peer-to-peer payments,279410,461026921.12
chandigarh,2020,3,Merchant payments,237136,151767167.0
chandigarh,2020,3,Financial Services,19427,47597607.6
chandigarh,2020,3,Others,37358,30633599.22
chandigarh,2020,4,Recharge & bill payments,415732,108090420.29
chandigarh,2020,4,Peer-to-peer payments,290140,478731932.21
chandigarh,2020,4,Merchant payments,255557,163556628.31
chandigarh,2020,4,Financial Services,20971,51381176.65
chandigarh,2020,4,Others,41701,34194985.43
chandigarh,2021,1,Recharge & bill payments,335313,87181526.65
chandigarh,2021,1,Peer-to-peer payments,251639,415205605.74
chandigarh,2021,1,Merchant payments,226227,144785892.91
chandigarh,2021,1,Financial Services,18251,44717190.67
chandigarh,2021,1,Others,34562,28341058.59
chandigarh,2021,2,Recharge & bill payments,355871,92526626.42
chandigarh,2021,2,Peer-to-peer payments,266753,440142755.32
chandigarh,2021,2,Merchant payments,241107,154309099.27
chandigarh,2021,2,Financial Services,19050,46674327.78
chandigarh,2021,2,Others,36624,30031730.81
chandigarh,2021,3,Recharge & bill payments,385864,100324826.34
chandigarh,2021,3,Peer-to-peer payments,284318,469125762.29
chandigarh,2021,3,Merchant payments,268386,171767397.25
chandigarh,2021,3,Financial Services,20714,50751481.68
chandigarh,2021,3,Others,40296,33043156.78
chandigarh,2021,4,Recharge & bill payments,455526,118436909.3
chandigarh,2021,4,Peer-to-peer payments,351394,579800512.04
chandigarh,2021,4,Merchant payments,336649,215455997.7
chandigarh,2021,4,Financial Services,25838,63304159.49
chandigarh,2021,4,Others,47846,39233815.38
chandigarh,2022,1,Recharge & bill payments,360950,93847180.58
chandigarh,2022,1,Peer-to-peer payments,282384,465935104.19
chandigarh,2022,1,Merchant payments,283639,181529402.49
chandigarh,2022,1,Financial Services,21593,52904451.1
chandigarh,2022,1,Others,38865,31869662.97
chandigarh,2022,2,Recharge & bill payments,350831,91216214.87
chandigarh,2022,2,Peer-to-peer payments,289556,477767785.95
chandigarh,2022,2,Merchant payments,294582,188533015.27
chandigarh,2022,2,Financial Services,21085,51660438.78
chandigarh,2022,2,Others,41888,34348364.92
chandigarh,2022,3,Recharge & bill payments,384615,99999909.04
chandigarh,2022,3,Peer-to-peer payments,312737,516017423.67
chandigarh,2022,3,Merchant payments,342433,219157297.42
chandigarh,2022,3,Financial Services,23914,58590270.01
chandigarh,2022,3,Others,44642,36606959.51
chandigarh,2022,4,Recharge & bill payments,418264,108748696.12
chandigarh,2022,4,Peer-to-peer payments,346854,572310515.2
chandigarh,2022,4,Merchant payments,388963,248936940.05
chandigarh,2022,4,Financial Services,27210,66665564.81
chandigarh,2022,4,Others,51847,42514990.24
chandigarh,2023,1,Recharge & bill payments,340152,88439736.05
chandigarh,2023,1,Peer-to-peer payments,293435,484169033.49
chandigarh,2023,1,Merchant payments,315124,201679418.96
chandigarh,2023,1,Financial Services,22729,55686392.88
chandigarh,2023,1,Others,40605,33296491.86
chandigarh,2023,2,Recharge & bill payments,397414,103327754.83
chandigarh,2023,2,Peer-to-peer payments,339585,560316605.44
chandigarh,2023,2,Merchant payments,403404,258178983.74
chandigarh,2023,2,Financial Services,26409,64702225.94
chandigarh,2023,2,Others,48853,40060273.41
chandigarh,2023,3,Recharge & bill payments,406989,105817241.26
chandigarh,2023,3,Peer-to-peer payments,365124,602455861.39
chandigarh,2023,3,Merchant payments,435343,278620007.04
chandigarh,2023,3,Financial Services,29339,71882820.76
chandigarh,2023,3,Others,54157,44408980.42
chandigarh,2023,4,Recharge & bill payments,417519,108555112.98
chandigarh,2023,4,Peer-to-peer payments,384727,634800429.4
chandigarh,2023,4,Merchant payments,475139,304089260.17
chandigarh,2023,4,Financial Services,31584,77382933.48
chandigarh,2023,4,Others,55511,45519182.94
chhattisgarh,2018,1,Recharge & bill payments,941437,244773820.18
chhattisgarh,2018,1,Peer-to-peer payments,557833,920425974.67
chhattisgarh,2018,1,Merchant payments,336974,215663787.89
chhattisgarh,2018,1,Financial Services,38077,93288694.64
chhattisgarh,2018,1,Others,75668,62048437.06
chhattisgarh,2018,2,Recharge & bill payments,1040053,270414003.91
chhattisgarh,2018,2,Peer-to-peer payments,629492,1038662315.12
chhattisgarh,2018,2,Merchant payments,408865,261673713.08
chhattisgarh,2018,2,Financial Services,44110,108069975.27
chhattisgarh,2018,2,Others,87475,71730054.03
chhattisgarh,2018,3,Recharge & bill payments,1261487,327986775.04
chhattisgarh,2018,3,Peer-to-peer payments,764359,1261193226.4
chhattisgarh,2018,3,Merchant payments,476962,305255932.65
chhattisgarh,2018,3,Financial Services,52604,128880484.4
chhattisgarh,2018,3,Others,100720,82590675.77
chhattisgarh,2018,4,Recharge & bill payments,1436280,373432815.86
chhattisgarh,2018,4,Peer-to-peer payments,890619,1469521864.62
chhattisgarh,2018,4,Merchant payments,588521,376653701.16
chhattisgarh,2018,4,Financial Services,60346,147848176.05
chhattisgarh,2018,4,Others,120368,98702447.02
chhattisgarh,2019,1,Recharge & bill payments,1198910,311716722.58
chhattisgarh,2019,1,Peer-to-peer payments,743314,1226468840.0
chhattisgarh,2019,1,Merchant payments,536536,343383190.87
chhattisgarh,2019,1,Financial Services,54057,132441179.43
chhattisgarh,2019,1,Others,104336,85556098.26
chhattisgarh,2019,2,Recharge & bill payments,1429018,371544890.77
chhattisgarh,2019,2,Peer-to-peer payments,944632,1558644437.68
chhattisgarh,2019,2,Merchant payments,671535,429782763.99
chhattisgarh,2019,2,Financial Services,64878,158952855.95
chhattisgarh,2019,2,Others,128084,105029462.29
chhattisgarh,2019,3,Recharge & bill payments,1541861,400884029.87
chhattisgarh,2019,3,Peer-to-peer payments,1010117,1666693832.94
chhattisgarh,2019,3,Merchant payments,759052,485793801.92
chhattisgarh,2019,3,Financial Services,72252,177018511.93
chhattisgarh,2019,3,Others,144562,118541457.74
chhattisgarh,2019,4,Recharge & bill payments,1892002,491920580.2
chhattisgarh,2019,4,Peer-to-peer payments,1198817,1978048444.46
