state,year,quarter,district,policy_count,premium_amount
manipur,2020,3,Manipur District 2,446,180823.9
manipur,2020,3,Manipur District 3,252,102180.23
manipur,2020,3,Manipur District 4,190,77152.15
manipur,2020,3,Manipur District 5,155,62866.75
manipur,2020,4,Manipur District 1,1071,434202.62
manipur,2020,4,Manipur District 2,498,201883.76
manipur,2020,4,Manipur District 3,281,114080.77
manipur,2020,4,Manipur District 4,212,86137.76
manipur,2020,4,Manipur District 5,173,70188.6
manipur,2021,1,Manipur District 1,877,355544.9
manipur,2021,1,Manipur District 2,407,165311.63
manipur,2021,1,Manipur District 3,230,93414.53
manipur,2021,1,Manipur District 4,173,70533.53
manipur,2021,1,Manipur District 5,141,57473.63
manipur,2021,2,Manipur District 1,1072,434810.23
manipur,2021,2,Manipur District 2,498,202166.27
manipur,2021,2,Manipur District 3,281,114240.41
manipur,2021,2,Manipur District 4,212,86258.3
manipur,2021,2,Manipur District 5,173,70286.82
manipur,2021,3,Manipur District 1,1085,439885.65
manipur,2021,3,Manipur District 2,504,204526.1
manipur,2021,3,Manipur District 3,285,115573.91
manipur,2021,3,Manipur District 4,215,87265.17
manipur,2021,3,Manipur District 5,175,71107.26
manipur,2021,4,Manipur District 1,1211,491149.68
manipur,2021,4,Manipur District 2,563,228361.46
manipur,2021,4,Manipur District 3,318,129042.83
manipur,2021,4,Manipur District 4,240,97435.0
manipur,2021,4,Manipur District 5,195,79394.06
manipur,2022,1,Manipur District 1,1151,466924.97
manipur,2022,1,Manipur District 2,535,217098.11
manipur,2022,1,Manipur District 3,302,122678.12
manipur,2022,1,Manipur District 4,228,92629.27
manipur,2022,1,Manipur District 5,186,75478.15
manipur,2022,2,Manipur District 1,1237,501623.44
manipur,2022,2,Manipur District 2,575,233231.27
manipur,2022,2,Manipur District 3,325,131794.66
manipur,2022,2,Manipur District 4,245,99512.8
manipur,2022,2,Manipur District 5,200,81087.14
manipur,2022,3,Manipur District 1,1492,604650.96
manipur,2022,3,Manipur District 2,693,281134.21
manipur,2022,3,Manipur District 3,392,158863.73
manipur,2022,3,Manipur District 4,295,119951.56
manipur,2022,3,Manipur District 5,241,97741.47
manipur,2022,4,Manipur District 1,1644,666304.32
manipur,2022,4,Manipur District 2,764,309800.12
manipur,2022,4,Manipur District 3,432,175062.3
manipur,2022,4,Manipur District 4,326,132182.44
manipur,2022,4,Manipur District 5,265,107707.7
manipur,2023,1,Manipur District 1,1363,552690.41
manipur,2023,1,Manipur District 2,634,256975.0
manipur,2023,1,Manipur District 3,358,145211.81
manipur,2023,1,Manipur District 4,270,109643.55
manipur,2023,1,Manipur District 5,220,89342.08
manipur,2023,2,Manipur District 1,1571,636943.28
manipur,2023,2,Manipur District 2,730,296148.62
manipur,2023,2,Manipur District 3,412,167348.09
manipur,2023,2,Manipur District 4,311,126357.75
manipur,2023,2,Manipur District 5,254,102961.51
manipur,2023,3,Manipur District 1,1996,809229.62
manipur,2023,3,Manipur District 2,928,376253.65
manipur,2023,3,Manipur District 3,524,212613.96
manipur,2023,3,Manipur District 4,396,160536.17
manipur,2023,3,Manipur District 5,322,130811.5
manipur,2023,4,Manipur District 1,1848,749254.78
manipur,2023,4,Manipur District 2,859,348368.17
manipur,2023,4,Manipur District 3,485,196856.39
manipur,2023,4,Manipur District 4,366,148638.28
manipur,2023,4,Manipur District 5,298,121116.6
meghalaya,2020,1,Meghalaya District 1,666,278317.8
meghalaya,2020,1,Meghalaya District 2,317,132518.96
meghalaya,2020,1,Meghalaya District 3,199,83311.7
meghalaya,2020,1,Meghalaya District 4,142,59704.6
meghalaya,2020,1,Meghalaya District 5,97,40747.46
meghalaya,2020,2,Meghalaya District 1,693,289539.0
meghalaya,2020,2,Meghalaya District 2,330,137861.86
meghalaya,2020,2,Meghalaya District 3,207,86670.65
meghalaya,2020,2,Meghalaya District 4,148,62111.76
meghalaya,2020,2,Meghalaya District 5,101,42390.32
meghalaya,2020,3,Meghalaya District 1,796,332672.81
meghalaya,2020,3,Meghalaya District 2,379,158399.7
meghalaya,2020,3,Meghalaya District 3,238,99582.33
meghalaya,2020,3,Meghalaya District 4,170,71364.8
meghalaya,2020,3,Meghalaya District 5,116,48705.38
meghalaya,2020,4,Meghalaya District 1,1024,427836.15
meghalaya,2020,4,Meghalaya District 2,487,203711.02
meghalaya,2020,4,Meghalaya District 3,306,128068.54
meghalaya,2020,4,Meghalaya District 4,219,91779.2
meghalaya,2020,4,Meghalaya District 5,149,62637.88
meghalaya,2021,1,Meghalaya District 1,804,335831.53
meghalaya,2021,1,Meghalaya District 2,382,159903.7
meghalaya,2021,1,Meghalaya District 3,240,100527.87
meghalaya,2021,1,Meghalaya District 4,172,72042.41
meghalaya,2021,1,Meghalaya District 5,117,49167.83
meghalaya,2021,2,Meghalaya District 1,1026,428874.77
meghalaya,2021,2,Meghalaya District 2,488,204205.55
meghalaya,2021,2,Meghalaya District 3,307,128379.44
meghalaya,2021,2,Meghalaya District 4,220,92002.0
meghalaya,2021,2,Meghalaya District 5,150,62789.94
meghalaya,2021,3,Meghalaya District 1,1057,441619.54
meghalaya,2021,3,Meghalaya District 2,503,210273.88
meghalaya,2021,3,Meghalaya District 3,316,132194.47
meghalaya,2021,3,Meghalaya District 4,226,94736.0
meghalaya,2021,3,Meghalaya District 5,154,64655.86
meghalaya,2021,4,Meghalaya District 1,1189,496788.47
meghalaya,2021,4,Meghalaya District 2,566,236542.16
meghalaya,2021,4,Meghalaya District 3,356,148708.74
meghalaya,2021,4,Meghalaya District 4,255,106570.81
meghalaya,2021,4,Meghalaya District 5,174,72732.93
meghalaya,2022,1,Meghalaya District 1,1077,450348.7
meghalaya,2022,1,Meghalaya District 2,513,214430.2
meghalaya,2022,1,Meghalaya District 3,322,134807.45
meghalaya,2022,1,Meghalaya District 4,231,96608.58
meghalaya,2022,1,Meghalaya District 5,157,65933.86
meghalaya,2022,2,Meghalaya District 1,1188,496369.72
meghalaya,2022,2,Meghalaya District 2,565,236342.77
meghalaya,2022,2,Meghalaya District 3,355,148583.39
meghalaya,2022,2,Meghalaya District 4,254,106480.98
meghalaya,2022,2,Meghalaya District 5,173,72671.63
meghalaya,2022,3,Meghalaya District 1,1566,654272.81
meghalaya,2022,3,Meghalaya District 2,745,311527.16
meghalaya,2022,3,Meghalaya District 3,468,195850.13
meghalaya,2022,3,Meghalaya District 4,336,140354.28
meghalaya,2022,3,Meghalaya District 5,229,95789.63
meghalaya,2022,4,Meghalaya District 1,1595,666387.84
meghalaya,2022,4,Meghalaya District 2,759,317295.65
meghalaya,2022,4,Meghalaya District 3,477,199476.64
meghalaya,2022,4,Meghalaya District 4,342,142953.19
meghalaya,2022,4,Meghalaya District 5,233,97563.34
meghalaya,2023,1,Meghalaya District 1,1376,574920.9
meghalaya,2023,1,Meghalaya District 2,655,273744.34
meghalaya,2023,1,Meghalaya District 3,412,172096.91
meghalaya,2023,1,Meghalaya District 4,295,123331.74
meghalaya,2023,1,Meghalaya District 5,201,84172.01
meghalaya,2023,2,Meghalaya District 1,1373,573842.95
meghalaya,2023,2,Meghalaya District 2,654,273231.08
meghalaya,2023,2,Meghalaya District 3,411,171774.24
meghalaya,2023,2,Meghalaya District 4,294,123100.5
meghalaya,2023,2,Meghalaya District 5,201,84014.19
meghalaya,2023,3,Meghalaya District 1,1723,719765.12
meghalaya,2023,3,Meghalaya District 2,820,342710.84
meghalaya,2023,3,Meghalaya District 3,515,215454.61
meghalaya,2023,3,Meghalaya District 4,369,154403.65
meghalaya,2023,3,Meghalaya District 5,252,105378.11
meghalaya,2023,4,Meghalaya District 1,2195,916927.34
meghalaya,2023,4,Meghalaya District 2,1045,436588.18
meghalaya,2023,4,Meghalaya District 3,657,274473.18
meghalaya,2023,4,Meghalaya District 4,470,196698.79
meghalaya,2023,4,Meghalaya District 5,321,134243.89
mizoram,2020,1,Mizoram District 1,431,177808.55
mizoram,2020,1,Mizoram District 2,169,69930.51
mizoram,2020,1,Mizoram District 3,116,48085.66
mizoram,2020,1,Mizoram District 4,77,32066.59
mizoram,2020,1,Mizoram District 5,65,27072.09
mizoram,2020,2,Mizoram District 1,480,197881.6
mizoram,2020,2,Mizoram District 2,189,77825.06
mizoram,2020,2,Mizoram District 3,130,53514.11
mizoram,2020,2,Mizoram District 4,86,35686.64
mizoram,2020,2,Mizoram District 5,73,30128.29
mizoram,2020,3,Mizoram District 1,568,233924.96
mizoram,2020,3,Mizoram District 2,223,92000.59
mizoram,2020,3,Mizoram District 3,153,63261.5
mizoram,2020,3,Mizoram District 4,102,42186.82
mizoram,2020,3,Mizoram District 5,86,35616.04
mizoram,2020,4,Mizoram District 1,733,301922.78
mizoram,2020,4,Mizoram District 2,288,118743.53
mizoram,2020,4,Mizoram District 3,198,81650.49
mizoram,2020,4,Mizoram District 4,132,54449.77
mizoram,2020,4,Mizoram District 5,111,45968.99
mizoram,2021,1,Mizoram District 1,584,240580.69
mizoram,2021,1,Mizoram District 2,229,94618.23
mizoram,2021,1,Mizoram District 3,158,65061.45
mizoram,2021,1,Mizoram District 4,105,43387.13
mizoram,2021,1,Mizoram District 5,89,36629.41
mizoram,2021,2,Mizoram District 1,663,273109.32
mizoram,2021,2,Mizoram District 2,261,107411.45
mizoram,2021,2,Mizoram District 3,179,73858.33
mizoram,2021,2,Mizoram District 4,119,49253.46
mizoram,2021,2,Mizoram District 5,101,41582.03
mizoram,2021,3,Mizoram District 1,778,320635.89
mizoram,2021,3,Mizoram District 2,306,126103.23
mizoram,2021,3,Mizoram District 3,210,86711.18
mizoram,2021,3,Mizoram District 4,140,57824.56
mizoram,2021,3,Mizoram District 5,118,48818.14
mizoram,2021,4,Mizoram District 1,881,362496.37
mizoram,2021,4,Mizoram District 2,346,142566.58
mizoram,2021,4,Mizoram District 3,238,98031.71
mizoram,2021,4,Mizoram District 4,158,65373.82
mizoram,2021,4,Mizoram District 5,134,55191.57
mizoram,2022,1,Mizoram District 1,728,299858.57
mizoram,2022,1,Mizoram District 2,286,117931.69
mizoram,2022,1,Mizoram District 3,197,81092.26
mizoram,2022,1,Mizoram District 4,131,54077.51
mizoram,2022,1,Mizoram District 5,110,45654.71
mizoram,2022,2,Mizoram District 1,904,371994.82
mizoram,2022,2,Mizoram District 2,355,146302.23
mizoram,2022,2,Mizoram District 3,244,100600.43
mizoram,2022,2,Mizoram District 4,163,67086.8
mizoram,2022,2,Mizoram District 5,137,56637.75
mizoram,2022,3,Mizoram District 1,963,396416.22
mizoram,2022,3,Mizoram District 2,378,155906.95
mizoram,2022,3,Mizoram District 3,260,107204.83
mizoram,2022,3,Mizoram District 4,173,71491.04
mizoram,2022,3,Mizoram District 5,146,60356.01
mizoram,2022,4,Mizoram District 1,1100,452828.12
mizoram,2022,4,Mizoram District 2,432,178093.25
mizoram,2022,4,Mizoram District 3,297,122460.58
mizoram,2022,4,Mizoram District 4,198,81664.55
mizoram,2022,4,Mizoram District 5,167,68944.96
mizoram,2023,1,Mizoram District 1,1035,426094.42
mizoram,2023,1,Mizoram District 2,407,167579.12
mizoram,2023,1,Mizoram District 3,280,115230.86
mizoram,2023,1,Mizoram District 4,186,76843.31
mizoram,2023,1,Mizoram District 5,157,64874.64
mizoram,2023,2,Mizoram District 1,978,402499.49
mizoram,2023,2,Mizoram District 2,384,158299.44
mizoram,2023,2,Mizoram District 3,264,108849.96
mizoram,2023,2,Mizoram District 4,176,72588.12
mizoram,2023,2,Mizoram District 5,148,61282.21
mizoram,2023,3,Mizoram District 1,1089,448130.47
mizoram,2023,3,Mizoram District 2,428,176245.7
mizoram,2023,3,Mizoram District 3,294,121190.17
mizoram,2023,3,Mizoram District 4,196,80817.36
mizoram,2023,3,Mizoram District 5,165,68229.72
mizoram,2023,4,Mizoram District 1,1503,618503.04
mizoram,2023,4,Mizoram District 2,591,243251.71
mizoram,2023,4,Mizoram District 3,406,167264.88
mizoram,2023,4,Mizoram District 4,271,111542.93
mizoram,2023,4,Mizoram District 5,228,94169.65
nagaland,2020,1,Nagaland District 1,412,164747.09
nagaland,2020,1,Nagaland District 2,176,70496.94
nagaland,2020,1,Nagaland District 3,118,47386.84
nagaland,2020,1,Nagaland District 4,84,33881.51
nagaland,2020,1,Nagaland District 5,56,22449.2
nagaland,2020,2,Nagaland District 1,515,205668.89
nagaland,2020,2,Nagaland District 2,220,88007.79
nagaland,2020,2,Nagaland District 3,148,59157.33
nagaland,2020,2,Nagaland District 4,105,42297.39
nagaland,2020,2,Nagaland District 5,70,28025.4
nagaland,2020,3,Nagaland District 1,539,215422.17
nagaland,2020,3,Nagaland District 2,230,92181.32
nagaland,2020,3,Nagaland District 3,155,61962.7
nagaland,2020,3,Nagaland District 4,110,44303.22
nagaland,2020,3,Nagaland District 5,73,29354.42
nagaland,2020,4,Nagaland District 1,641,255915.17
nagaland,2020,4,Nagaland District 2,274,109508.68
nagaland,2020,4,Nagaland District 3,184,73609.86
nagaland,2020,4,Nagaland District 4,131,52630.92
nagaland,2020,4,Nagaland District 5,87,34872.19
nagaland,2021,1,Nagaland District 1,557,222597.16
nagaland,2021,1,Nagaland District 2,238,95251.57
nagaland,2021,1,Nagaland District 3,160,64026.47
nagaland,2021,1,Nagaland District 4,114,45778.82
nagaland,2021,1,Nagaland District 5,75,30332.12
nagaland,2021,2,Nagaland District 1,753,300892.68
nagaland,2021,2,Nagaland District 2,322,128755.01
nagaland,2021,2,Nagaland District 3,216,86546.91
nagaland,2021,2,Nagaland District 4,155,61880.89
nagaland,2021,2,Nagaland District 5,102,41001.03
nagaland,2021,3,Nagaland District 1,713,284776.99
nagaland,2021,3,Nagaland District 2,305,121858.95
nagaland,2021,3,Nagaland District 3,205,81911.5
nagaland,2021,3,Nagaland District 4,146,58566.58
nagaland,2021,3,Nagaland District 5,97,38805.03
nagaland,2021,4,Nagaland District 1,761,304046.77
nagaland,2021,4,Nagaland District 2,325,130104.68
nagaland,2021,4,Nagaland District 3,219,87454.14
nagaland,2021,4,Nagaland District 4,156,62529.56
nagaland,2021,4,Nagaland District 5,103,41430.82
nagaland,2022,1,Nagaland District 1,782,312106.65
nagaland,2022,1,Nagaland District 2,334,133553.58
nagaland,2022,1,Nagaland District 3,224,89772.43
nagaland,2022,1,Nagaland District 4,160,64187.13
nagaland,2022,1,Nagaland District 5,106,42529.1
nagaland,2022,2,Nagaland District 1,820,327692.22
nagaland,2022,2,Nagaland District 2,351,140222.8
nagaland,2022,2,Nagaland District 3,236,94255.37
nagaland,2022,2,Nagaland District 4,168,67392.42
nagaland,2022,2,Nagaland District 5,111,44652.86
nagaland,2022,3,Nagaland District 1,995,397474.91
nagaland,2022,3,Nagaland District 2,426,170083.52
nagaland,2022,3,Nagaland District 3,286,114327.23
nagaland,2022,3,Nagaland District 4,204,81743.77
nagaland,2022,3,Nagaland District 5,135,54161.77
nagaland,2022,4,Nagaland District 1,1079,430833.15
nagaland,2022,4,Nagaland District 2,461,184357.85
nagaland,2022,4,Nagaland District 3,310,123922.19
nagaland,2022,4,Nagaland District 4,222,88604.15
nagaland,2022,4,Nagaland District 5,147,58707.32
nagaland,2023,1,Nagaland District 1,948,378712.44
nagaland,2023,1,Nagaland District 2,405,162054.87
nagaland,2023,1,Nagaland District 3,272,108930.51
nagaland,2023,1,Nagaland District 4,195,77885.12
nagaland,2023,1,Nagaland District 5,129,51605.11
nagaland,2023,2,Nagaland District 1,1046,417715.18
nagaland,2023,2,Nagaland District 2,447,178744.54
nagaland,2023,2,Nagaland District 3,300,120149.02
nagaland,2023,2,Nagaland District 4,215,85906.34
nagaland,2023,2,Nagaland District 5,142,56919.81
nagaland,2023,3,Nagaland District 1,1053,420315.11
nagaland,2023,3,Nagaland District 2,450,179857.07
nagaland,2023,3,Nagaland District 3,302,120896.85
nagaland,2023,3,Nagaland District 4,216,86441.03
nagaland,2023,3,Nagaland District 5,143,57274.08
nagaland,2023,4,Nagaland District 1,1362,543693.15
nagaland,2023,4,Nagaland District 2,582,232651.78
nagaland,2023,4,Nagaland District 3,391,156384.54
nagaland,2023,4,Nagaland District 4,280,111814.67
nagaland,2023,4,Nagaland District 5,185,74086.15
odisha,2020,1,Odisha District 1,5636,2423874.22
odisha,2020,1,Odisha District 2,2324,999491.4
odisha,2020,1,Odisha District 3,1744,750342.56
odisha,2020,1,Odisha District 4,1244,535366.29
odisha,2020,1,Odisha District 5,965,415102.65
odisha,2020,2,Odisha District 1,6800,2924499.59
odisha,2020,2,Odisha District 2,2804,1205925.7
odisha,2020,2,Odisha District 3,2105,905317.82
odisha,2020,2,Odisha District 4,1502,645940.49
odisha,2020,2,Odisha District 5,1164,500837.67
odisha,2020,3,Odisha District 1,7666,3296582.8
odisha,2020,3,Odisha District 2,3161,1359355.26
odisha,2020,3,Odisha District 3,2373,1020501.14
odisha,2020,3,Odisha District 4,1693,728123.3
odisha,2020,3,Odisha District 5,1312,564559.1
odisha,2020,4,Odisha District 1,8305,3571549.64
odisha,2020,4,Odisha District 2,3424,1472738.62
odisha,2020,4,Odisha District 3,2571,1105620.78
odisha,2020,4,Odisha District 4,1834,788855.82
odisha,2020,4,Odisha District 5,1422,611648.78
odisha,2021,1,Odisha District 1,8717,3748869.06
odisha,2021,1,Odisha District 2,3594,1545856.78
odisha,2021,1,Odisha District 3,2698,1160512.37
odisha,2021,1,Odisha District 4,1925,828020.74
odisha,2021,1,Odisha District 5,1492,642015.77
odisha,2021,2,Odisha District 1,9658,4153233.67
odisha,2021,2,Odisha District 2,3982,1712597.68
odisha,2021,2,Odisha District 3,2989,1285688.83
odisha,2021,2,Odisha District 4,2133,917333.62
odisha,2021,2,Odisha District 5,1654,711265.57
odisha,2021,3,Odisha District 1,10467,4501080.07
odisha,2021,3,Odisha District 2,4316,1856033.12
odisha,2021,3,Odisha District 3,3240,1393369.31
odisha,2021,3,Odisha District 4,2312,994163.2
odisha,2021,3,Odisha District 5,1792,770836.3
odisha,2021,4,Odisha District 1,11373,4890623.67
odisha,2021,4,Odisha District 2,4689,2016662.53
odisha,2021,4,Odisha District 3,3520,1513957.73
odisha,2021,4,Odisha District 4,2512,1080202.53
odisha,2021,4,Odisha District 5,1947,837547.93
odisha,2022,1,Odisha District 1,10040,4317634.65
odisha,2022,1,Odisha District 2,4140,1780388.88
odisha,2022,1,Odisha District 3,3108,1336581.34
odisha,2022,1,Odisha District 4,2217,953645.21
odisha,2022,1,Odisha District 5,1719,739420.2
odisha,2022,2,Odisha District 1,10998,4729424.21
odisha,2022,2,Odisha District 2,4535,1950191.48
odisha,2022,2,Odisha District 3,3404,1464056.29
odisha,2022,2,Odisha District 4,2429,1044598.06
odisha,2022,2,Odisha District 5,1883,809941.58
odisha,2022,3,Odisha District 1,12536,5390815.96
odisha,2022,3,Odisha District 2,5169,2222918.24
odisha,2022,3,Odisha District 3,3880,1668798.91
odisha,2022,3,Odisha District 4,2768,1190681.07
odisha,2022,3,Odisha District 5,2146,923208.78
odisha,2022,4,Odisha District 1,13814,5940374.09
odisha,2022,4,Odisha District 2,5696,2449530.09
odisha,2022,4,Odisha District 3,4276,1838921.96
odisha,2022,4,Odisha District 4,3051,1312063.15
odisha,2022,4,Odisha District 5,2365,1017323.83
odisha,2023,1,Odisha District 1,12661,5444715.81
odisha,2023,1,Odisha District 2,5221,2245144.0
odisha,2023,1,Odisha District 3,3919,1685484.33
odisha,2023,1,Odisha District 4,2796,1202586.04
odisha,2023,1,Odisha District 5,2168,932439.45
odisha,2023,2,Odisha District 1,12661,5444549.23
odisha,2023,2,Odisha District 2,5221,2245075.31
odisha,2023,2,Odisha District 3,3919,1685432.76
odisha,2023,2,Odisha District 4,2796,1202549.25
odisha,2023,2,Odisha District 5,2168,932410.92
odisha,2023,3,Odisha District 1,16398,7051573.96
odisha,2023,3,Odisha District 2,6762,2907736.51
odisha,2023,3,Odisha District 3,5076,2182908.68
odisha,2023,3,Odisha District 4,3622,1557496.24
odisha,2023,3,Odisha District 5,2808,1207623.31
odisha,2023,4,Odisha District 1,18394,7909524.04
odisha,2023,4,Odisha District 2,7584,3261514.65
odisha,2023,4,Odisha District 3,5694,2448498.56
odisha,2023,4,Odisha District 4,4062,1746993.52
odisha,2023,4,Odisha District 5,3150,1354552.28
puducherry,2020,1,Puducherry District 1,685,422317.84
puducherry,2020,1,Puducherry District 2,303,186858.11
puducherry,2020,1,Puducherry District 3,202,124547.55
puducherry,2020,1,Puducherry District 4,150,92849.84
puducherry,2020,1,Puducherry District 5,109,67359.28
puducherry,2020,2,Puducherry District 1,749,461995.38
puducherry,2020,2,Puducherry District 2,331,204413.78
puducherry,2020,2,Puducherry District 3,221,136249.02
puducherry,2020,2,Puducherry District 4,164,101573.26
puducherry,2020,2,Puducherry District 5,119,73687.81
puducherry,2020,3,Puducherry District 1,950,585655.15
puducherry,2020,3,Puducherry District 2,420,259128.09
puducherry,2020,3,Puducherry District 3,280,172718.05
puducherry,2020,3,Puducherry District 4,208,128760.81
puducherry,2020,3,Puducherry District 5,151,93411.42
puducherry,2020,4,Puducherry District 1,1147,707131.12
puducherry,2020,4,Puducherry District 2,507,312876.16
puducherry,2020,4,Puducherry District 3,338,208543.04
puducherry,2020,4,Puducherry District 4,252,155468.24
puducherry,2020,4,Puducherry District 5,183,112786.72
puducherry,2021,1,Puducherry District 1,987,608585.93
puducherry,2021,1,Puducherry District 2,437,269274.01
puducherry,2021,1,Puducherry District 3,291,179480.66
puducherry,2021,1,Puducherry District 4,217,133802.32
puducherry,2021,1,Puducherry District 5,157,97068.86
puducherry,2021,2,Puducherry District 1,1044,643662.56
puducherry,2021,2,Puducherry District 2,462,284793.96
puducherry,2021,2,Puducherry District 3,308,189825.26
puducherry,2021,2,Puducherry District 4,229,141514.19
puducherry,2021,2,Puducherry District 5,166,102663.55
puducherry,2021,3,Puducherry District 1,1342,827172.93
puducherry,2021,3,Puducherry District 2,594,365989.68
puducherry,2021,3,Puducherry District 3,395,243945.08
puducherry,2021,3,Puducherry District 4,295,181860.36
puducherry,2021,3,Puducherry District 5,214,131933.27
puducherry,2021,4,Puducherry District 1,1354,834804.66
puducherry,2021,4,Puducherry District 2,599,369366.4
puducherry,2021,4,Puducherry District 3,399,246195.79
puducherry,2021,4,Puducherry District 4,297,183538.26
puducherry,2021,4,Puducherry District 5,216,133150.52
puducherry,2022,1,Puducherry District 1,1233,759835.86
puducherry,2022,1,Puducherry District 2,545,336195.82
puducherry,2022,1,Puducherry District 3,363,224086.42
puducherry,2022,1,Puducherry District 4,271,167055.79
puducherry,2022,1,Puducherry District 5,196,121193.08
puducherry,2022,2,Puducherry District 1,1342,827235.2
puducherry,2022,2,Puducherry District 2,594,366017.23
puducherry,2022,2,Puducherry District 3,395,243963.45
puducherry,2022,2,Puducherry District 4,295,181874.05
puducherry,2022,2,Puducherry District 5,214,131943.2
puducherry,2022,3,Puducherry District 1,1412,869944.23
puducherry,2022,3,Puducherry District 2,624,384914.21
puducherry,2022,3,Puducherry District 3,416,256558.95
puducherry,2022,3,Puducherry District 4,310,191263.97
puducherry,2022,3,Puducherry District 5,225,138755.25
puducherry,2022,4,Puducherry District 1,1792,1104342.01
puducherry,2022,4,Puducherry District 2,793,488625.49
puducherry,2022,4,Puducherry District 3,528,325686.2
puducherry,2022,4,Puducherry District 4,394,242798.13
puducherry,2022,4,Puducherry District 5,285,176141.47
puducherry,2023,1,Puducherry District 1,1430,881166.25
puducherry,2023,1,Puducherry District 2,632,389879.48
puducherry,2023,1,Puducherry District 3,421,259868.48
puducherry,2023,1,Puducherry District 4,314,193731.21
puducherry,2023,1,Puducherry District 5,228,140545.15
puducherry,2023,2,Puducherry District 1,1805,1112324.21
puducherry,2023,2,Puducherry District 2,798,492157.28
puducherry,2023,2,Puducherry District 3,532,328040.26
puducherry,2023,2,Puducherry District 4,396,244553.08
puducherry,2023,2,Puducherry District 5,287,177414.62
puducherry,2023,3,Puducherry District 1,1860,1146328.48
puducherry,2023,3,Puducherry District 2,823,507202.76
puducherry,2023,3,Puducherry District 3,548,338068.61
puducherry,2023,3,Puducherry District 4,409,252029.18
puducherry,2023,3,Puducherry District 5,296,182838.27
puducherry,2023,4,Puducherry District 1,2313,1425049.85
puducherry,2023,4,Puducherry District 2,1023,630525.4
puducherry,2023,4,Puducherry District 3,682,420267.51
puducherry,2023,4,Puducherry District 4,508,313308.23
puducherry,2023,4,Puducherry District 5,368,227294.06
punjab,2020,1,Ludhiana,7942,4498768.36
punjab,2020,1,Amritsar,3335,1889025.14
punjab,2020,1,Jalandhar,2361,1337513.47
punjab,2020,1,Patiala,1630,923448.24
punjab,2020,1,Mohali,1217,689624.37
punjab,2020,2,Ludhiana,8715,4936394.25
punjab,2020,2,Amritsar,3659,2072783.5
punjab,2020,2,Jalandhar,2591,1467622.53
punjab,2020,2,Patiala,1788,1013278.35
punjab,2020,2,Mohali,1335,756708.84
punjab,2020,3,Ludhiana,9067,5135707.64
punjab,2020,3,Amritsar,3807,2156474.85
punjab,2020,3,Jalandhar,2695,1526879.71
punjab,2020,3,Patiala,1861,1054190.8
punjab,2020,3,Mohali,1389,787261.95
punjab,2020,4,Ludhiana,10559,5981156.82
punjab,2020,4,Amritsar,4433,2511477.51
punjab,2020,4,Jalandhar,3139,1778237.32
punjab,2020,4,Patiala,2167,1227733.53
punjab,2020,4,Mohali,1618,916862.39
punjab,2021,1,Ludhiana,11081,6276474.34
punjab,2021,1,Amritsar,4652,2635480.84
punjab,2021,1,Jalandhar,3294,1866037.17
punjab,2021,1,Patiala,2274,1288352.44
punjab,2021,1,Mohali,1698,962132.15
punjab,2021,2,Ludhiana,10110,5727077.3
punjab,2021,2,Amritsar,4245,2404789.96
punjab,2021,2,Jalandhar,3006,1702697.81
punjab,2021,2,Patiala,2075,1175579.42
punjab,2021,2,Mohali,1549,877914.08
punjab,2021,3,Ludhiana,11287,6393676.65
punjab,2021,3,Amritsar,4739,2684693.89
punjab,2021,3,Jalandhar,3355,1900882.19
punjab,2021,3,Patiala,2317,1312410.2
punjab,2021,3,Mohali,1730,980098.3
punjab,2021,4,Ludhiana,15053,8526416.8
punjab,2021,4,Amritsar,6320,3580227.83
punjab,2021,4,Jalandhar,4475,2534959.88
punjab,2021,4,Patiala,3089,1750191.16
punjab,2021,4,Mohali,2307,1307029.91
punjab,2022,1,Ludhiana,13449,7617756.74
punjab,2022,1,Amritsar,5647,3198683.02
punjab,2022,1,Jalandhar,3998,2264809.26
punjab,2022,1,Patiala,2760,1563673.33
punjab,2022,1,Mohali,2061,1167739.76
punjab,2022,2,Ludhiana,14694,8323294.16
punjab,2022,2,Amritsar,6170,3494936.98
punjab,2022,2,Jalandhar,4368,2474570.18
punjab,2022,2,Patiala,3016,1708496.81
punjab,2022,2,Mohali,2252,1275892.87
punjab,2022,3,Ludhiana,14500,8213327.65
punjab,2022,3,Amritsar,6088,3448762.23
punjab,2022,3,Jalandhar,4311,2441876.41
punjab,2022,3,Patiala,2976,1685924.32
punjab,2022,3,Mohali,2222,1259035.91
punjab,2022,4,Ludhiana,19306,10935081.7
punjab,2022,4,Amritsar,8106,4591622.1
punjab,2022,4,Jalandhar,5739,3251071.82
punjab,2022,4,Patiala,3962,2244610.35
punjab,2022,4,Mohali,2959,1676258.53
punjab,2023,1,Ludhiana,14982,8486176.83
punjab,2023,1,Amritsar,6291,3563331.13
punjab,2023,1,Jalandhar,4454,2522996.27
punjab,2023,1,Patiala,3075,1741931.23
punjab,2023,1,Mohali,2296,1300861.45
punjab,2023,2,Ludhiana,18088,10245620.56
punjab,2023,2,Amritsar,7595,4302118.54
punjab,2023,2,Jalandhar,5377,3046090.49
punjab,2023,2,Patiala,3713,2103086.79
punjab,2023,2,Mohali,2772,1570569.78
punjab,2023,3,Ludhiana,20792,11777300.45
punjab,2023,3,Amritsar,8730,4945268.31
