state,year,quarter,brand,user_count,percentage
arunachal-pradesh,2019,4,Xiaomi,22192,0.26
arunachal-pradesh,2019,4,Samsung,16580,0.2
arunachal-pradesh,2019,4,Vivo,12263,0.145
arunachal-pradesh,2019,4,Oppo,9548,0.115
arunachal-pradesh,2019,4,Realme,7462,0.095
arunachal-pradesh,2019,4,OnePlus,3649,0.045
arunachal-pradesh,2019,4,Apple,2989,0.035
arunachal-pradesh,2019,4,Motorola,1647,0.02
arunachal-pradesh,2019,4,Others,7116,0.085
arunachal-pradesh,2020,1,Xiaomi,21371,0.26
arunachal-pradesh,2020,1,Samsung,15564,0.2
arunachal-pradesh,2020,1,Vivo,11918,0.145
arunachal-pradesh,2020,1,Oppo,9408,0.115
arunachal-pradesh,2020,1,Realme,7306,0.095
arunachal-pradesh,2020,1,OnePlus,3508,0.045
arunachal-pradesh,2020,1,Apple,2772,0.035
arunachal-pradesh,2020,1,Motorola,1627,0.02
arunachal-pradesh,2020,1,Others,6899,0.085
arunachal-pradesh,2020,2,Xiaomi,19668,0.26
arunachal-pradesh,2020,2,Samsung,15136,0.2
arunachal-pradesh,2020,2,Vivo,11192,0.145
arunachal-pradesh,2020,2,Oppo,8798,0.115
arunachal-pradesh,2020,2,Realme,7090,0.095
arunachal-pradesh,2020,2,OnePlus,3455,0.045
arunachal-pradesh,2020,2,Apple,2638,0.035
arunachal-pradesh,2020,2,Motorola,1584,0.02
arunachal-pradesh,2020,2,Others,6785,0.085
arunachal-pradesh,2020,3,Xiaomi,23650,0.26
arunachal-pradesh,2020,3,Samsung,17895,0.2
arunachal-pradesh,2020,3,Vivo,13300,0.145
arunachal-pradesh,2020,3,Oppo,9910,0.115
arunachal-pradesh,2020,3,Realme,8024,0.095
arunachal-pradesh,2020,3,OnePlus,3851,0.045
arunachal-pradesh,2020,3,Apple,3202,0.035
arunachal-pradesh,2020,3,Motorola,1796,0.02
arunachal-pradesh,2020,3,Others,7663,0.085
arunachal-pradesh,2020,4,Xiaomi,26902,0.26
arunachal-pradesh,2020,4,Samsung,20892,0.2
arunachal-pradesh,2020,4,Vivo,15705,0.145
arunachal-pradesh,2020,4,Oppo,12504,0.115
arunachal-pradesh,2020,4,Realme,10114,0.095
arunachal-pradesh,2020,4,OnePlus,4938,0.045
arunachal-pradesh,2020,4,Apple,3859,0.035
arunachal-pradesh,2020,4,Motorola,2153,0.02
arunachal-pradesh,2020,4,Others,8906,0.085
arunachal-pradesh,2021,1,Xiaomi,23009,0.26
arunachal-pradesh,2021,1,Samsung,17509,0.2
arunachal-pradesh,2021,1,Vivo,12546,0.145
arunachal-pradesh,2021,1,Oppo,9860,0.115
arunachal-pradesh,2021,1,Realme,8606,0.095
arunachal-pradesh,2021,1,OnePlus,4149,0.045
arunachal-pradesh,2021,1,Apple,2928,0.035
arunachal-pradesh,2021,1,Motorola,1746,0.02
arunachal-pradesh,2021,1,Others,7488,0.085
arunachal-pradesh,2021,2,Xiaomi,21531,0.26
arunachal-pradesh,2021,2,Samsung,16550,0.2
arunachal-pradesh,2021,2,Vivo,12135,0.145
arunachal-pradesh,2021,2,Oppo,10018,0.115
arunachal-pradesh,2021,2,Realme,7781,0.095
arunachal-pradesh,2021,2,OnePlus,3668,0.045
arunachal-pradesh,2021,2,Apple,2857,0.035
arunachal-pradesh,2021,2,Motorola,1601,0.02
arunachal-pradesh,2021,2,Others,7462,0.085
arunachal-pradesh,2021,3,Xiaomi,27941,0.26
arunachal-pradesh,2021,3,Samsung,21199,0.2
arunachal-pradesh,2021,3,Vivo,15397,0.145
arunachal-pradesh,2021,3,Oppo,11704,0.115
arunachal-pradesh,2021,3,Realme,9870,0.095
arunachal-pradesh,2021,3,OnePlus,4563,0.045
arunachal-pradesh,2021,3,Apple,3728,0.035
arunachal-pradesh,2021,3,Motorola,2105,0.02
arunachal-pradesh,2021,3,Others,8440,0.085
arunachal-pradesh,2021,4,Xiaomi,29818,0.26
arunachal-pradesh,2021,4,Samsung,23779,0.2
arunachal-pradesh,2021,4,Vivo,17583,0.145
arunachal-pradesh,2021,4,Oppo,13543,0.115
arunachal-pradesh,2021,4,Realme,11346,0.095
arunachal-pradesh,2021,4,OnePlus,5399,0.045
arunachal-pradesh,2021,4,Apple,4193,0.035
arunachal-pradesh,2021,4,Motorola,2429,0.02
arunachal-pradesh,2021,4,Others,9505,0.085
arunachal-pradesh,2022,1,Xiaomi,23872,0.26
arunachal-pradesh,2022,1,Samsung,18240,0.2
arunachal-pradesh,2022,1,Vivo,13497,0.145
arunachal-pradesh,2022,1,Oppo,10784,0.115
arunachal-pradesh,2022,1,Realme,8569,0.095
arunachal-pradesh,2022,1,OnePlus,4443,0.045
arunachal-pradesh,2022,1,Apple,3340,0.035
arunachal-pradesh,2022,1,Motorola,1874,0.02
arunachal-pradesh,2022,1,Others,7615,0.085
arunachal-pradesh,2022,2,Xiaomi,29183,0.26
arunachal-pradesh,2022,2,Samsung,21499,0.2
arunachal-pradesh,2022,2,Vivo,16060,0.145
arunachal-pradesh,2022,2,Oppo,12401,0.115
arunachal-pradesh,2022,2,Realme,9863,0.095
arunachal-pradesh,2022,2,OnePlus,4780,0.045
arunachal-pradesh,2022,2,Apple,3742,0.035
arunachal-pradesh,2022,2,Motorola,2075,0.02
arunachal-pradesh,2022,2,Others,8929,0.085
arunachal-pradesh,2022,3,Xiaomi,31574,0.26
arunachal-pradesh,2022,3,Samsung,22049,0.2
arunachal-pradesh,2022,3,Vivo,16267,0.145
arunachal-pradesh,2022,3,Oppo,13188,0.115
arunachal-pradesh,2022,3,Realme,10455,0.095
arunachal-pradesh,2022,3,OnePlus,5082,0.045
arunachal-pradesh,2022,3,Apple,3920,0.035
arunachal-pradesh,2022,3,Motorola,2247,0.02
arunachal-pradesh,2022,3,Others,9359,0.085
arunachal-pradesh,2022,4,Xiaomi,32597,0.26
arunachal-pradesh,2022,4,Samsung,25237,0.2
arunachal-pradesh,2022,4,Vivo,18622,0.145
arunachal-pradesh,2022,4,Oppo,14094,0.115
arunachal-pradesh,2022,4,Realme,12005,0.095
arunachal-pradesh,2022,4,OnePlus,5517,0.045
arunachal-pradesh,2022,4,Apple,4378,0.035
arunachal-pradesh,2022,4,Motorola,2417,0.02
arunachal-pradesh,2022,4,Others,10697,0.085
arunachal-pradesh,2023,1,Xiaomi,28426,0.26
arunachal-pradesh,2023,1,Samsung,20377,0.2
arunachal-pradesh,2023,1,Vivo,14749,0.145
arunachal-pradesh,2023,1,Oppo,12004,0.115
arunachal-pradesh,2023,1,Realme,10276,0.095
arunachal-pradesh,2023,1,OnePlus,4536,0.045
arunachal-pradesh,2023,1,Apple,3681,0.035
arunachal-pradesh,2023,1,Motorola,2052,0.02
arunachal-pradesh,2023,1,Others,8496,0.085
arunachal-pradesh,2023,2,Xiaomi,32326,0.26
arunachal-pradesh,2023,2,Samsung,25278,0.2
arunachal-pradesh,2023,2,Vivo,17421,0.145
arunachal-pradesh,2023,2,Oppo,14713,0.115
arunachal-pradesh,2023,2,Realme,12470,0.095
arunachal-pradesh,2023,2,OnePlus,5631,0.045
arunachal-pradesh,2023,2,Apple,4315,0.035
arunachal-pradesh,2023,2,Motorola,2406,0.02
arunachal-pradesh,2023,2,Others,11103,0.085
arunachal-pradesh,2023,3,Xiaomi,30833,0.26
arunachal-pradesh,2023,3,Samsung,23460,0.2
arunachal-pradesh,2023,3,Vivo,17125,0.145
arunachal-pradesh,2023,3,Oppo,12789,0.115
arunachal-pradesh,2023,3,Realme,10721,0.095
arunachal-pradesh,2023,3,OnePlus,5033,0.045
arunachal-pradesh,2023,3,Apple,3863,0.035
arunachal-pradesh,2023,3,Motorola,2352,0.02
arunachal-pradesh,2023,3,Others,10096,0.085
arunachal-pradesh,2023,4,Xiaomi,37098,0.26
arunachal-pradesh,2023,4,Samsung,28259,0.2
arunachal-pradesh,2023,4,Vivo,20430,0.145
arunachal-pradesh,2023,4,Oppo,17270,0.115
arunachal-pradesh,2023,4,Realme,13143,0.095
arunachal-pradesh,2023,4,OnePlus,6525,0.045
arunachal-pradesh,2023,4,Apple,4944,0.035
arunachal-pradesh,2023,4,Motorola,2880,0.02
arunachal-pradesh,2023,4,Others,12613,0.085
assam,2018,1,Xiaomi,97046,0.26
assam,2018,1,Samsung,78496,0.2
assam,2018,1,Vivo,54654,0.145
assam,2018,1,Oppo,42389,0.115
assam,2018,1,Realme,34746,0.095
assam,2018,1,OnePlus,17933,0.045
assam,2018,1,Apple,12753,0.035
assam,2018,1,Motorola,7678,0.02
assam,2018,1,Others,32643,0.085
assam,2018,2,Xiaomi,141143,0.26
assam,2018,2,Samsung,101056,0.2
assam,2018,2,Vivo,74392,0.145
assam,2018,2,Oppo,62679,0.115
assam,2018,2,Realme,48105,0.095
assam,2018,2,OnePlus,23683,0.045
assam,2018,2,Apple,19334,0.035
assam,2018,2,Motorola,10961,0.02
assam,2018,2,Others,47067,0.085
assam,2018,3,Xiaomi,140855,0.26
assam,2018,3,Samsung,103476,0.2
assam,2018,3,Vivo,76211,0.145
assam,2018,3,Oppo,61411,0.115
assam,2018,3,Realme,49338,0.095
assam,2018,3,OnePlus,22262,0.045
assam,2018,3,Apple,19019,0.035
assam,2018,3,Motorola,10791,0.02
assam,2018,3,Others,42200,0.085
assam,2018,4,Xiaomi,188304,0.26
assam,2018,4,Samsung,148754,0.2
assam,2018,4,Vivo,105647,0.145
assam,2018,4,Oppo,82505,0.115
assam,2018,4,Realme,74940,0.095
assam,2018,4,OnePlus,32741,0.045
assam,2018,4,Apple,25883,0.035
assam,2018,4,Motorola,15288,0.02
assam,2018,4,Others,61085,0.085
assam,2019,1,Xiaomi,149504,0.26
assam,2019,1,Samsung,119558,0.2
assam,2019,1,Vivo,85864,0.145
assam,2019,1,Oppo,63714,0.115
assam,2019,1,Realme,52381,0.095
assam,2019,1,OnePlus,25716,0.045
assam,2019,1,Apple,19871,0.035
assam,2019,1,Motorola,11125,0.02
assam,2019,1,Others,49918,0.085
assam,2019,2,Xiaomi,151268,0.26
assam,2019,2,Samsung,120265,0.2
assam,2019,2,Vivo,83271,0.145
assam,2019,2,Oppo,71161,0.115
assam,2019,2,Realme,55051,0.095
assam,2019,2,OnePlus,27400,0.045
assam,2019,2,Apple,21041,0.035
assam,2019,2,Motorola,12046,0.02
assam,2019,2,Others,50488,0.085
assam,2019,3,Xiaomi,201085,0.26
assam,2019,3,Samsung,150092,0.2
assam,2019,3,Vivo,106010,0.145
assam,2019,3,Oppo,88458,0.115
assam,2019,3,Realme,73982,0.095
assam,2019,3,OnePlus,33982,0.045
assam,2019,3,Apple,26185,0.035
assam,2019,3,Motorola,15428,0.02
assam,2019,3,Others,66109,0.085
assam,2019,4,Xiaomi,238921,0.26
assam,2019,4,Samsung,195758,0.2
assam,2019,4,Vivo,135731,0.145
assam,2019,4,Oppo,113771,0.115
assam,2019,4,Realme,90832,0.095
assam,2019,4,OnePlus,44264,0.045
assam,2019,4,Apple,31717,0.035
assam,2019,4,Motorola,18270,0.02
assam,2019,4,Others,82419,0.085
assam,2020,1,Xiaomi,198007,0.26
assam,2020,1,Samsung,144397,0.2
assam,2020,1,Vivo,106373,0.145
assam,2020,1,Oppo,85661,0.115
assam,2020,1,Realme,69035,0.095
assam,2020,1,OnePlus,32990,0.045
assam,2020,1,Apple,26488,0.035
assam,2020,1,Motorola,14493,0.02
assam,2020,1,Others,66212,0.085
assam,2020,2,Xiaomi,223134,0.26
assam,2020,2,Samsung,168002,0.2
assam,2020,2,Vivo,125207,0.145
assam,2020,2,Oppo,93749,0.115
assam,2020,2,Realme,80146,0.095
assam,2020,2,OnePlus,38540,0.045
assam,2020,2,Apple,27629,0.035
assam,2020,2,Motorola,17240,0.02
assam,2020,2,Others,70949,0.085
assam,2020,3,Xiaomi,235007,0.26
assam,2020,3,Samsung,193936,0.2
assam,2020,3,Vivo,136370,0.145
assam,2020,3,Oppo,110436,0.115
assam,2020,3,Realme,87718,0.095
assam,2020,3,OnePlus,42435,0.045
assam,2020,3,Apple,32342,0.035
assam,2020,3,Motorola,18297,0.02
assam,2020,3,Others,80342,0.085
assam,2020,4,Xiaomi,260409,0.26
assam,2020,4,Samsung,190743,0.2
assam,2020,4,Vivo,140693,0.145
assam,2020,4,Oppo,117402,0.115
assam,2020,4,Realme,91244,0.095
assam,2020,4,OnePlus,44492,0.045
assam,2020,4,Apple,33750,0.035
assam,2020,4,Motorola,20442,0.02
assam,2020,4,Others,85457,0.085
assam,2021,1,Xiaomi,208657,0.26
assam,2021,1,Samsung,163476,0.2
assam,2021,1,Vivo,115563,0.145
assam,2021,1,Oppo,96364,0.115
assam,2021,1,Realme,74940,0.095
assam,2021,1,OnePlus,35411,0.045
assam,2021,1,Apple,29595,0.035
assam,2021,1,Motorola,15589,0.02
assam,2021,1,Others,66198,0.085
assam,2021,2,Xiaomi,259705,0.26
assam,2021,2,Samsung,198102,0.2
assam,2021,2,Vivo,140451,0.145
assam,2021,2,Oppo,108921,0.115
assam,2021,2,Realme,97365,0.095
assam,2021,2,OnePlus,42130,0.045
assam,2021,2,Apple,35134,0.035
assam,2021,2,Motorola,19278,0.02
assam,2021,2,Others,82743,0.085
assam,2021,3,Xiaomi,255617,0.26
assam,2021,3,Samsung,207826,0.2
assam,2021,3,Vivo,144991,0.145
assam,2021,3,Oppo,122097,0.115
assam,2021,3,Realme,101301,0.095
assam,2021,3,OnePlus,47603,0.045
assam,2021,3,Apple,36582,0.035
assam,2021,3,Motorola,19980,0.02
assam,2021,3,Others,83927,0.085
assam,2021,4,Xiaomi,296023,0.26
assam,2021,4,Samsung,219808,0.2
assam,2021,4,Vivo,152560,0.145
assam,2021,4,Oppo,124500,0.115
assam,2021,4,Realme,105434,0.095
assam,2021,4,OnePlus,49607,0.045
assam,2021,4,Apple,37003,0.035
assam,2021,4,Motorola,21125,0.02
assam,2021,4,Others,90479,0.085
assam,2022,1,Xiaomi,229106,0.26
assam,2022,1,Samsung,182326,0.2
assam,2022,1,Vivo,130605,0.145
assam,2022,1,Oppo,100468,0.115
assam,2022,1,Realme,78830,0.095
assam,2022,1,OnePlus,38973,0.045
assam,2022,1,Apple,30118,0.035
assam,2022,1,Motorola,17326,0.02
assam,2022,1,Others,77666,0.085
assam,2022,2,Xiaomi,271282,0.26
assam,2022,2,Samsung,212140,0.2
assam,2022,2,Vivo,155493,0.145
assam,2022,2,Oppo,122812,0.115
assam,2022,2,Realme,106474,0.095
assam,2022,2,OnePlus,49575,0.045
assam,2022,2,Apple,38170,0.035
assam,2022,2,Motorola,22154,0.02
assam,2022,2,Others,92130,0.085
assam,2022,3,Xiaomi,309191,0.26
assam,2022,3,Samsung,219450,0.2
assam,2022,3,Vivo,171475,0.145
assam,2022,3,Oppo,133612,0.115
assam,2022,3,Realme,110482,0.095
assam,2022,3,OnePlus,52123,0.045
assam,2022,3,Apple,41058,0.035
assam,2022,3,Motorola,23274,0.02
assam,2022,3,Others,99186,0.085
assam,2022,4,Xiaomi,294335,0.26
assam,2022,4,Samsung,234167,0.2
assam,2022,4,Vivo,167306,0.145
assam,2022,4,Oppo,135426,0.115
assam,2022,4,Realme,116938,0.095
assam,2022,4,OnePlus,56221,0.045
assam,2022,4,Apple,42719,0.035
assam,2022,4,Motorola,23773,0.02
assam,2022,4,Others,100789,0.085
assam,2023,1,Xiaomi,238278,0.26
assam,2023,1,Samsung,191493,0.2
assam,2023,1,Vivo,139324,0.145
assam,2023,1,Oppo,113346,0.115
assam,2023,1,Realme,94073,0.095
assam,2023,1,OnePlus,42787,0.045
assam,2023,1,Apple,33415,0.035
assam,2023,1,Motorola,18240,0.02
assam,2023,1,Others,77363,0.085
assam,2023,2,Xiaomi,321166,0.26
assam,2023,2,Samsung,253952,0.2
assam,2023,2,Vivo,183021,0.145
assam,2023,2,Oppo,151130,0.115
assam,2023,2,Realme,122256,0.095
assam,2023,2,OnePlus,56026,0.045
assam,2023,2,Apple,45366,0.035
assam,2023,2,Motorola,25064,0.02
assam,2023,2,Others,109040,0.085
assam,2023,3,Xiaomi,315349,0.26
assam,2023,3,Samsung,239892,0.2
assam,2023,3,Vivo,167599,0.145
assam,2023,3,Oppo,133666,0.115
assam,2023,3,Realme,114390,0.095
assam,2023,3,OnePlus,50763,0.045
assam,2023,3,Apple,40638,0.035
assam,2023,3,Motorola,24102,0.02
assam,2023,3,Others,103027,0.085
assam,2023,4,Xiaomi,394020,0.26
assam,2023,4,Samsung,285003,0.2
assam,2023,4,Vivo,220986,0.145
assam,2023,4,Oppo,176414,0.115
assam,2023,4,Realme,137515,0.095
assam,2023,4,OnePlus,70140,0.045
assam,2023,4,Apple,51974,0.035
assam,2023,4,Motorola,28754,0.02
assam,2023,4,Others,121519,0.085
bihar,2018,1,Xiaomi,165591,0.26
bihar,2018,1,Samsung,124265,0.2
bihar,2018,1,Vivo,88742,0.145
bihar,2018,1,Oppo,72107,0.115
bihar,2018,1,Realme,61108,0.095
bihar,2018,1,OnePlus,26692,0.045
bihar,2018,1,Apple,21990,0.035
bihar,2018,1,Motorola,12896,0.02
bihar,2018,1,Others,55308,0.085
bihar,2018,2,Xiaomi,202927,0.26
bihar,2018,2,Samsung,158041,0.2
bihar,2018,2,Vivo,108365,0.145
bihar,2018,2,Oppo,85265,0.115
bihar,2018,2,Realme,74751,0.095
bihar,2018,2,OnePlus,34076,0.045
bihar,2018,2,Apple,26816,0.035
bihar,2018,2,Motorola,15414,0.02
bihar,2018,2,Others,64029,0.085
bihar,2018,3,Xiaomi,245539,0.26
bihar,2018,3,Samsung,184823,0.2
bihar,2018,3,Vivo,133324,0.145
bihar,2018,3,Oppo,103067,0.115
bihar,2018,3,Realme,92879,0.095
bihar,2018,3,OnePlus,44285,0.045
bihar,2018,3,Apple,33116,0.035
bihar,2018,3,Motorola,18741,0.02
bihar,2018,3,Others,83458,0.085
bihar,2018,4,Xiaomi,342155,0.26
bihar,2018,4,Samsung,243263,0.2
bihar,2018,4,Vivo,173427,0.145
bihar,2018,4,Oppo,141152,0.115
bihar,2018,4,Realme,116784,0.095
bihar,2018,4,OnePlus,55468,0.045
bihar,2018,4,Apple,41760,0.035
bihar,2018,4,Motorola,24114,0.02
bihar,2018,4,Others,108598,0.085
bihar,2019,1,Xiaomi,252172,0.26
bihar,2019,1,Samsung,195508,0.2
bihar,2019,1,Vivo,144573,0.145
bihar,2019,1,Oppo,108263,0.115
bihar,2019,1,Realme,95991,0.095
bihar,2019,1,OnePlus,41469,0.045
bihar,2019,1,Apple,34760,0.035
bihar,2019,1,Motorola,18453,0.02
bihar,2019,1,Others,84726,0.085
bihar,2019,2,Xiaomi,278585,0.26
bihar,2019,2,Samsung,223123,0.2
bihar,2019,2,Vivo,163181,0.145
bihar,2019,2,Oppo,134470,0.115
bihar,2019,2,Realme,108328,0.095
bihar,2019,2,OnePlus,49645,0.045
bihar,2019,2,Apple,40458,0.035
bihar,2019,2,Motorola,21799,0.02
bihar,2019,2,Others,95427,0.085
bihar,2019,3,Xiaomi,332785,0.26
bihar,2019,3,Samsung,275076,0.2
bihar,2019,3,Vivo,197361,0.145
bihar,2019,3,Oppo,146679,0.115
bihar,2019,3,Realme,119693,0.095
bihar,2019,3,OnePlus,61805,0.045
bihar,2019,3,Apple,46806,0.035
bihar,2019,3,Motorola,26521,0.02
bihar,2019,3,Others,111138,0.085
bihar,2019,4,Xiaomi,380386,0.26
bihar,2019,4,Samsung,285758,0.2
bihar,2019,4,Vivo,199395,0.145
bihar,2019,4,Oppo,161590,0.115
bihar,2019,4,Realme,135381,0.095
bihar,2019,4,OnePlus,60585,0.045
bihar,2019,4,Apple,51163,0.035
bihar,2019,4,Motorola,28594,0.02
bihar,2019,4,Others,115030,0.085
bihar,2020,1,Xiaomi,349632,0.26
bihar,2020,1,Samsung,291019,0.2
bihar,2020,1,Vivo,198763,0.145
bihar,2020,1,Oppo,157697,0.115
bihar,2020,1,Realme,130412,0.095
bihar,2020,1,OnePlus,62761,0.045
bihar,2020,1,Apple,46404,0.035
bihar,2020,1,Motorola,27650,0.02
bihar,2020,1,Others,117860,0.085
bihar,2020,2,Xiaomi,388208,0.26
bihar,2020,2,Samsung,295329,0.2
bihar,2020,2,Vivo,217731,0.145
bihar,2020,2,Oppo,174064,0.115
bihar,2020,2,Realme,136721,0.095
bihar,2020,2,OnePlus,67711,0.045
bihar,2020,2,Apple,52877,0.035
bihar,2020,2,Motorola,30935,0.02
bihar,2020,2,Others,128531,0.085
bihar,2020,3,Xiaomi,394049,0.26
bihar,2020,3,Samsung,281019,0.2
bihar,2020,3,Vivo,217494,0.145
bihar,2020,3,Oppo,163171,0.115
bihar,2020,3,Realme,140896,0.095
bihar,2020,3,OnePlus,64048,0.045
bihar,2020,3,Apple,51745,0.035
bihar,2020,3,Motorola,29186,0.02
bihar,2020,3,Others,123259,0.085
bihar,2020,4,Xiaomi,444627,0.26
bihar,2020,4,Samsung,364380,0.2
bihar,2020,4,Vivo,265243,0.145
bihar,2020,4,Oppo,201404,0.115
bihar,2020,4,Realme,162152,0.095
bihar,2020,4,OnePlus,83739,0.045
bihar,2020,4,Apple,63434,0.035
bihar,2020,4,Motorola,36712,0.02
bihar,2020,4,Others,145155,0.085
bihar,2021,1,Xiaomi,387762,0.26
bihar,2021,1,Samsung,272724,0.2
bihar,2021,1,Vivo,207565,0.145
bihar,2021,1,Oppo,158103,0.115
bihar,2021,1,Realme,130246,0.095
bihar,2021,1,OnePlus,61980,0.045
bihar,2021,1,Apple,50786,0.035
bihar,2021,1,Motorola,29551,0.02
bihar,2021,1,Others,122382,0.085
bihar,2021,2,Xiaomi,431986,0.26
bihar,2021,2,Samsung,306411,0.2
bihar,2021,2,Vivo,231349,0.145
bihar,2021,2,Oppo,188965,0.115
bihar,2021,2,Realme,157599,0.095
bihar,2021,2,OnePlus,75371,0.045
bihar,2021,2,Apple,57337,0.035
bihar,2021,2,Motorola,32417,0.02
bihar,2021,2,Others,132112,0.085
bihar,2021,3,Xiaomi,424829,0.26
bihar,2021,3,Samsung,320547,0.2
bihar,2021,3,Vivo,237703,0.145
bihar,2021,3,Oppo,184696,0.115
bihar,2021,3,Realme,159758,0.095
bihar,2021,3,OnePlus,75184,0.045
bihar,2021,3,Apple,58046,0.035
bihar,2021,3,Motorola,33687,0.02
bihar,2021,3,Others,137978,0.085
bihar,2021,4,Xiaomi,517797,0.26
bihar,2021,4,Samsung,404031,0.2
bihar,2021,4,Vivo,294819,0.145
bihar,2021,4,Oppo,238616,0.115
bihar,2021,4,Realme,189000,0.095
bihar,2021,4,OnePlus,95421,0.045
bihar,2021,4,Apple,74283,0.035
bihar,2021,4,Motorola,42357,0.02
bihar,2021,4,Others,173246,0.085
bihar,2022,1,Xiaomi,458233,0.26
bihar,2022,1,Samsung,343400,0.2
bihar,2022,1,Vivo,258319,0.145
bihar,2022,1,Oppo,200874,0.115
bihar,2022,1,Realme,160518,0.095
bihar,2022,1,OnePlus,77602,0.045
bihar,2022,1,Apple,58580,0.035
bihar,2022,1,Motorola,35698,0.02
bihar,2022,1,Others,142442,0.085
bihar,2022,2,Xiaomi,474571,0.26
bihar,2022,2,Samsung,338310,0.2
bihar,2022,2,Vivo,254013,0.145
bihar,2022,2,Oppo,199336,0.115
bihar,2022,2,Realme,167631,0.095
bihar,2022,2,OnePlus,82805,0.045
bihar,2022,2,Apple,59512,0.035
bihar,2022,2,Motorola,33938,0.02
bihar,2022,2,Others,148176,0.085
bihar,2022,3,Xiaomi,568379,0.26
bihar,2022,3,Samsung,418635,0.2
bihar,2022,3,Vivo,306143,0.145
bihar,2022,3,Oppo,243277,0.115
bihar,2022,3,Realme,194775,0.095
bihar,2022,3,OnePlus,92532,0.045
bihar,2022,3,Apple,75744,0.035
bihar,2022,3,Motorola,40351,0.02
bihar,2022,3,Others,183954,0.085
bihar,2022,4,Xiaomi,581579,0.26
bihar,2022,4,Samsung,449255,0.2
bihar,2022,4,Vivo,332133,0.145
bihar,2022,4,Oppo,256703,0.115
bihar,2022,4,Realme,200808,0.095
bihar,2022,4,OnePlus,96066,0.045
bihar,2022,4,Apple,78296,0.035
bihar,2022,4,Motorola,44137,0.02
bihar,2022,4,Others,188396,0.085
bihar,2023,1,Xiaomi,443514,0.26
bihar,2023,1,Samsung,358124,0.2
bihar,2023,1,Vivo,253602,0.145
bihar,2023,1,Oppo,196054,0.115
bihar,2023,1,Realme,167246,0.095
bihar,2023,1,OnePlus,76161,0.045
bihar,2023,1,Apple,59418,0.035
bihar,2023,1,Motorola,33764,0.02
bihar,2023,1,Others,153043,0.085
bihar,2023,2,Xiaomi,531968,0.26
bihar,2023,2,Samsung,433653,0.2
bihar,2023,2,Vivo,303127,0.145
bihar,2023,2,Oppo,238215,0.115
bihar,2023,2,Realme,204208,0.095
bihar,2023,2,OnePlus,89779,0.045
bihar,2023,2,Apple,72577,0.035
bihar,2023,2,Motorola,40784,0.02
bihar,2023,2,Others,184191,0.085
bihar,2023,3,Xiaomi,573088,0.26
bihar,2023,3,Samsung,412445,0.2
bihar,2023,3,Vivo,301111,0.145
bihar,2023,3,Oppo,249477,0.115
bihar,2023,3,Realme,208898,0.095
bihar,2023,3,OnePlus,95988,0.045
bihar,2023,3,Apple,78355,0.035
bihar,2023,3,Motorola,42035,0.02
bihar,2023,3,Others,175121,0.085
bihar,2023,4,Xiaomi,609265,0.26
bihar,2023,4,Samsung,442200,0.2
bihar,2023,4,Vivo,325298,0.145
bihar,2023,4,Oppo,259920,0.115
bihar,2023,4,Realme,206871,0.095
bihar,2023,4,OnePlus,98904,0.045
bihar,2023,4,Apple,78104,0.035
bihar,2023,4,Motorola,44395,0.02
bihar,2023,4,Others,203012,0.085
chandigarh,2018,1,Xiaomi,19426,0.26
chandigarh,2018,1,Samsung,15006,0.2
chandigarh,2018,1,Vivo,11096,0.145
chandigarh,2018,1,Oppo,8844,0.115
chandigarh,2018,1,Realme,7300,0.095
chandigarh,2018,1,OnePlus,3610,0.045
chandigarh,2018,1,Apple,2748,0.035
chandigarh,2018,1,Motorola,1554,0.02
chandigarh,2018,1,Others,6821,0.085
chandigarh,2018,2,Xiaomi,23006,0.26
chandigarh,2018,2,Samsung,18356,0.2
chandigarh,2018,2,Vivo,12753,0.145
chandigarh,2018,2,Oppo,10361,0.115
chandigarh,2018,2,Realme,8321,0.095
chandigarh,2018,2,OnePlus,4116,0.045
chandigarh,2018,2,Apple,3205,0.035
chandigarh,2018,2,Motorola,1729,0.02
chandigarh,2018,2,Others,7775,0.085
chandigarh,2018,3,Xiaomi,30843,0.26
chandigarh,2018,3,Samsung,25013,0.2
chandigarh,2018,3,Vivo,18096,0.145
chandigarh,2018,3,Oppo,13401,0.115
chandigarh,2018,3,Realme,11317,0.095
chandigarh,2018,3,OnePlus,5533,0.045
chandigarh,2018,3,Apple,4364,0.035
chandigarh,2018,3,Motorola,2359,0.02
chandigarh,2018,3,Others,10082,0.085
